sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,marital_status,proba_model,ground truth,expert prediction,machine prediction,occupation,provider
0,0.36363636363636365,0.10909090909090909,0.13333333333333333,2,0.0,0.0,0.4,0.0,0.7142857142857143,0.3333333333333333,0.6263592126165576,0,0,0,0,H
0,0.8181818181818182,0.1,0.06666666666666667,1,0.0,0.0,0.2,0.0,1.0,0.3333333333333333,0.6478878816921164,0,1,0,0,M
0,0.45454545454545453,0.10909090909090909,0.2,1,0.0,0.0,0.6,0.0,0.9642857142857143,0.3333333333333333,0.6304644509586076,1,0,0,0,H
0,0.2727272727272727,0.10909090909090909,0.2,1,0.0,1.0,0.4,0.0,0.7142857142857143,0.3333333333333333,0.7060112987248257,0,0,0,0,H
0,0.5454545454545454,0.19090909090909092,0.06666666666666667,1,0.0,0.0,0.4,0.0,0.39285714285714285,1.0,0.5273872276448572,0,0,0,0,H
1,0.45454545454545453,0.10909090909090909,0.2,1,0.0,0.0,0.2,0.0,0.4642857142857143,0.3333333333333333,0.7341464049288962,0,0,0,0,H
1,0.2727272727272727,0.2727272727272727,0.13333333333333333,1,0.0,1.0,0.6,0.0,0.9285714285714286,0.3333333333333333,0.8390726989608016,0,1,0,0,M
1,0.45454545454545453,0.2,0.13333333333333333,1,0.0,0.0,0.6,0.0,0.8571428571428571,1.0,0.6972205765930067,0,0,0,0,H
0,0.18181818181818182,0.19090909090909092,0.06666666666666667,2,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.7094076461606952,0,0,1,1,M
0,0.6363636363636364,0.10909090909090909,0.2,1,0.0,0.5,0.4,0.0,0.9642857142857143,0.3333333333333333,0.7592887071933981,0,1,0,0,M
0,0.6363636363636364,0.9090909090909091,0.0,1,0.0,0.0,0.4,0.0,0.7142857142857143,1.0,0.6416537449728604,0,1,0,0,M
0,0.6363636363636364,0.10909090909090909,0.2,1,0.0,0.0,0.2,0.0,0.7857142857142857,0.3333333333333333,0.710869596503514,1,0,0,0,H
0,0.18181818181818182,1.0,0.2,1,1.0,1.0,0.6,0.0,0.8928571428571429,0.0,0.6165287574227605,0,0,0,0,H
1,0.36363636363636365,0.19090909090909092,0.06666666666666667,1,0.5,0.5,0.6,0.0,0.7142857142857143,0.0,0.7248504512987146,1,0,0,0,H
