sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,marital_status,proba_model,ground truth,expert prediction,machine prediction,occupation,provider
0,0.36363636363636365,0.10909090909090909,0.13333333333333333,2,0.0,0.0,0.4,0.0,0.7142857142857143,0.3333333333333333,0.6263592126165576,0,0,0,0,H
0,0.8181818181818182,0.1,0.06666666666666667,1,0.0,0.0,0.2,0.0,1.0,0.3333333333333333,0.6478878816921164,0,0,0,0,H
0,0.45454545454545453,0.10909090909090909,0.2,1,0.0,0.0,0.6,0.0,0.9642857142857143,0.3333333333333333,0.6304644509586076,1,1,0,0,H
0,0.2727272727272727,0.10909090909090909,0.2,1,0.0,1.0,0.4,0.0,0.7142857142857143,0.3333333333333333,0.705091392387253,0,0,0,0,H
0,0.5454545454545454,0.19090909090909092,0.06666666666666667,1,0.0,0.0,0.4,0.0,0.39285714285714285,1.0,0.5289487512464417,0,0,0,0,H
1,0.45454545454545453,0.10909090909090909,0.2,1,0.0,0.0,0.2,0.0,0.4642857142857143,0.3333333333333333,0.733034720735561,0,0,0,0,H
1,0.2727272727272727,0.2727272727272727,0.13333333333333333,1,0.0,1.0,0.6,0.0,0.9285714285714286,0.3333333333333333,0.8390991579285525,0,0,0,0,H
1,0.45454545454545453,0.2,0.13333333333333333,1,0.0,0.0,0.6,0.0,0.8571428571428571,1.0,0.6963589125571228,0,0,0,0,H
0,0.18181818181818182,0.19090909090909092,0.06666666666666667,2,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.7098949770952317,0,1,1,1,H
0,0.6363636363636364,0.10909090909090909,0.2,1,0.0,0.5,0.4,0.0,0.9642857142857143,0.3333333333333333,0.7497476350320355,0,0,0,0,H
0,0.6363636363636364,0.9090909090909091,0.0,1,0.0,0.0,0.4,0.0,0.7142857142857143,1.0,0.6416768013081972,0,0,0,0,H
0,0.6363636363636364,0.10909090909090909,0.2,1,0.0,0.0,0.2,0.0,0.7857142857142857,0.3333333333333333,0.7079314147294048,1,1,0,0,M
0,0.18181818181818182,1.0,0.2,1,1.0,1.0,0.6,0.0,0.8928571428571429,0.0,0.6149637755865387,0,0,0,0,H
1,0.36363636363636365,0.19090909090909092,0.06666666666666667,1,0.5,0.5,0.6,0.0,0.7142857142857143,0.0,0.7240171674962218,1,1,0,0,M
1,0.7272727272727273,0.1,0.13333333333333333,1,0.5,1.0,0.2,0.0,0.8571428571428571,0.3333333333333333,0.7306136880678882,0,0,0,0,H
1,0.0,0.19090909090909092,0.06666666666666667,1,0.0,0.0,0.2,0.0,0.39285714285714285,0.0,0.7117706499952117,0,0,0,0,H
1,0.7272727272727273,0.19090909090909092,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.6853966593222777,1,1,1,1,H
1,0.7272727272727273,0.10909090909090909,0.13333333333333333,1,0.0,0.0,0.4,0.0,0.75,0.3333333333333333,0.7489805104929164,1,1,0,0,M
1,0.6363636363636364,0.10909090909090909,0.2,1,0.0,0.0,0.4,1.0,0.75,0.3333333333333333,0.7358661669000367,1,1,1,1,H
1,0.45454545454545453,0.19090909090909092,0.06666666666666667,1,0.0,0.0,0.6,0.0,0.7142857142857143,1.0,0.6788455692180222,0,0,0,0,H
1,0.45454545454545453,0.19090909090909092,0.06666666666666667,1,0.0,1.0,0.6,0.0,0.8214285714285714,0.0,0.8265055907846243,0,0,0,0,H
0,0.6363636363636364,0.1,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.9642857142857143,0.3333333333333333,0.6392085333569769,0,0,1,0,H
1,0.5454545454545454,0.9090909090909091,0.0,1,0.0,0.0,1.0,0.0,0.9285714285714286,1.0,0.6622856776943138,0,0,1,1,H
1,0.09090909090909091,0.9090909090909091,0.0,1,0.0,0.0,0.4,0.0,0.8214285714285714,0.0,0.6976503321396121,0,0,0,0,H
0,0.5454545454545454,0.10909090909090909,0.2,1,0.0,0.0,0.4,0.0,0.39285714285714285,0.3333333333333333,0.645913188788092,0,0,0,0,H
1,0.45454545454545453,0.10909090909090909,1.0,1,0.0,0.0,1.0,0.0,0.39285714285714285,0.3333333333333333,0.7009073683466917,1,1,1,1,H
0,0.36363636363636365,0.9090909090909091,0.0,1,0.0,1.0,0.6,0.0,0.8571428571428571,0.0,0.7258618168325861,1,1,0,0,M
1,0.6363636363636364,0.9090909090909091,0.0,1,0.0,0.0,0.2,0.0,0.8214285714285714,1.0,0.7128768896172052,1,1,0,1,H
0,0.5454545454545454,0.10909090909090909,0.9333333333333333,1,0.0,0.0,0.6,0.0,0.9642857142857143,0.3333333333333333,0.5259169228314637,0,0,0,0,H
0,0.36363636363636365,0.10909090909090909,0.9333333333333333,1,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.5419818277355001,0,0,1,0,H
1,0.7272727272727273,0.2727272727272727,0.06666666666666667,1,0.0,0.0,0.4,0.0,1.0,1.0,0.6519403628381134,0,0,0,0,H
1,1.0,0.19090909090909092,0.06666666666666667,1,0.0,0.0,0.2,1.0,0.7142857142857143,0.6666666666666666,0.6811699325752971,1,1,1,1,H
0,0.7272727272727273,0.10909090909090909,0.2,1,0.0,0.0,0.2,0.0,0.7857142857142857,0.3333333333333333,0.7166919300704809,1,1,0,0,H
1,0.45454545454545453,0.2,0.13333333333333333,2,0.0,0.0,0.6,0.0,0.8214285714285714,1.0,0.784228495769464,0,0,0,0,H
1,0.18181818181818182,0.9090909090909091,0.0,1,0.0,0.0,0.8,0.0,0.8571428571428571,0.0,0.5358161774459497,1,1,1,1,H
1,0.18181818181818182,0.10909090909090909,0.2,1,0.0,0.0,0.6,0.0,0.8571428571428571,0.3333333333333333,0.6878130109241375,1,1,0,0,H
1,0.0,0.0,0.2,1,0.5,0.5,0.2,0.1111111111111111,0.75,0.0,0.8693652492079941,0,0,0,0,H
0,0.09090909090909091,0.0,1.0,1,0.0,0.0,0.2,0.0,0.8571428571428571,0.0,0.7221435517883424,0,0,0,0,H
0,0.5454545454545454,0.1,0.06666666666666667,1,0.0,0.0,0.8,0.0,0.8571428571428571,0.3333333333333333,0.5944884410834812,0,0,1,0,H
1,0.09090909090909091,0.10909090909090909,0.2,1,0.0,0.0,0.4,0.0,0.9642857142857143,0.3333333333333333,0.8154388116395598,0,1,0,0,M
1,0.18181818181818182,0.1,0.06666666666666667,1,1.0,1.0,0.2,0.0,0.7857142857142857,0.3333333333333333,0.7246702148554355,0,0,0,0,H
0,0.45454545454545453,0.9090909090909091,0.0,2,0.0,0.0,1.0,0.0,0.8928571428571429,0.0,0.7130916957587176,1,1,1,1,H
1,0.8181818181818182,0.9090909090909091,0.0,1,0.0,0.0,0.8,0.0,0.9642857142857143,1.0,0.5406822883493612,1,1,1,1,H
0,0.18181818181818182,0.0,0.13333333333333333,1,0.0,0.0,0.4,0.0,0.75,0.0,0.6512704063114623,1,1,0,0,H
0,0.5454545454545454,0.19090909090909092,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.8214285714285714,0.0,0.6766922539609135,1,1,1,1,H
1,0.45454545454545453,0.9090909090909091,0.0,1,0.0,0.0,0.6,0.0,0.39285714285714285,1.0,0.6710602797242303,0,0,0,0,H
1,0.2727272727272727,0.2,0.2,1,0.0,0.0,0.8,0.0,0.8571428571428571,0.0,0.73149597343319,0,0,1,0,H
0,0.09090909090909091,1.0,0.2,1,0.0,0.0,0.8,0.1111111111111111,1.0,0.0,0.5979820250521556,0,0,1,0,H
0,0.6363636363636364,0.9090909090909091,0.0,1,0.0,0.0,0.4,1.0,0.0,0.6666666666666666,0.7605642585892479,1,1,1,1,H
1,0.2727272727272727,0.2,0.9333333333333333,1,0.0,0.0,1.0,0.0,0.9285714285714286,0.0,0.6650212744323339,1,1,1,1,H
0,0.45454545454545453,0.10909090909090909,0.2,1,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.8541994143418162,1,1,1,1,H
0,0.2727272727272727,0.10909090909090909,0.2,1,0.0,1.0,0.6,0.0,0.39285714285714285,0.3333333333333333,0.6629456088988208,1,1,0,0,H
1,0.2727272727272727,0.2727272727272727,0.06666666666666667,1,1.0,1.0,0.6,0.0,0.9642857142857143,0.0,0.8034257557424344,0,0,0,0,H
0,0.45454545454545453,0.0,0.06666666666666667,1,0.0,0.0,0.6,1.0,0.0,0.0,0.8124279678199949,1,1,1,1,H
0,0.7272727272727273,0.19090909090909092,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.9285714285714286,1.0,0.7020207744313357,1,1,1,1,H
1,0.18181818181818182,1.0,0.06666666666666667,1,0.0,0.0,0.8,0.1111111111111111,0.8571428571428571,0.0,0.5212339986162106,0,0,0,0,H
1,0.09090909090909091,0.9090909090909091,0.0,1,0.0,0.0,1.0,0.1111111111111111,0.8571428571428571,0.0,0.6092602314887774,1,1,0,1,H
1,0.6363636363636364,0.0,0.13333333333333333,1,0.0,0.0,0.6,0.0,0.8928571428571429,0.0,0.6363292817906313,0,0,0,0,H
0,0.6363636363636364,0.19090909090909092,0.06666666666666667,1,0.0,1.0,1.0,1.0,1.0,0.0,0.7599294293215947,1,1,1,1,H
1,0.5454545454545454,0.10909090909090909,0.9333333333333333,1,0.0,0.0,0.4,0.0,0.7857142857142857,0.3333333333333333,0.7624153824133053,0,0,0,0,H
1,0.18181818181818182,0.1,0.06666666666666667,1,0.0,0.0,0.8,0.0,0.8571428571428571,0.3333333333333333,0.5906156704069421,1,1,1,1,H
1,0.6363636363636364,0.2727272727272727,0.13333333333333333,1,0.0,0.0,0.4,0.0,0.7142857142857143,1.0,0.5939297245610488,0,0,0,0,H
1,0.36363636363636365,0.2,0.9333333333333333,1,0.0,0.0,0.6,0.0,0.9642857142857143,0.0,0.5099051977458591,0,0,0,0,H
0,0.45454545454545453,0.0,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.6505254511804173,1,1,1,0,H
0,0.18181818181818182,0.1,0.06666666666666667,1,0.0,0.0,0.6,1.0,0.0,0.3333333333333333,0.7665697189294017,0,0,1,1,M
1,0.36363636363636365,0.10909090909090909,1.0,1,0.0,1.0,0.2,0.0,0.75,0.3333333333333333,0.8967420536297873,0,0,0,0,H
0,0.8181818181818182,0.10909090909090909,0.13333333333333333,1,0.0,0.0,0.6,0.0,0.75,0.3333333333333333,0.5452128748631492,1,1,0,0,H
1,0.2727272727272727,0.1,0.06666666666666667,1,0.0,0.0,0.8,0.0,0.8214285714285714,0.3333333333333333,0.6744752531959306,0,0,1,1,H
1,0.45454545454545453,0.2727272727272727,0.13333333333333333,1,0.0,1.0,0.4,0.0,0.7142857142857143,1.0,0.8199513009366172,0,0,0,0,H
1,0.18181818181818182,0.19090909090909092,0.06666666666666667,2,0.0,0.0,0.4,0.0,0.8571428571428571,0.0,0.8095717079863517,1,1,0,0,M
0,0.2727272727272727,0.1,0.06666666666666667,1,0.0,0.0,0.4,0.0,0.9642857142857143,0.3333333333333333,0.6492855887337695,0,0,0,0,H
1,0.2727272727272727,0.10909090909090909,0.13333333333333333,1,0.5,0.5,0.6,0.0,0.8571428571428571,0.3333333333333333,0.7649256609528191,0,0,0,0,H
