human_fairness,human_acc,systemic,frank_fairness,frank_acc,rules_count,past_count,ok_count,no_count,xai_ok,xai_no,skept_count,agree_count,disagree_count
0.0,0.0,0,0.09960531036957304,0.7272234273318872,0,0,0,1,2,2,1,0,0
0.0,0.5,0,0.09960531036957304,0.7272234273318872,0,0,1,1,2,2,2,0,0
0.0,0.3333333333333333,0,0.0952337256701195,0.7261388286334056,0,0,2,1,2,2,3,0,0
0.0,0.5,0,0.10397689506902658,0.7250542299349241,0,0,2,1,2,2,3,1,0
0.0,0.6,0,0.10396042515896409,0.7272234273318872,0,0,2,1,2,2,3,2,0
0.2,0.6666666666666666,0,0.10068173663437391,0.7277657266811279,0,0,3,1,2,2,4,2,0
-0.3,0.5714285714285714,0,0.1006982065444364,0.7277657266811279,0,0,3,2,3,5,5,2,0
-0.3,0.5714285714285714,0,0.1006982065444364,0.7277657266811279,0,0,3,2,3,5,5,2,0
-0.1333333333333333,0.625,0,0.10068173663437391,0.7266811279826464,0,0,3,2,3,5,5,3,0
0.0,0.5555555555555556,0,0.10175816289917472,0.7272234273318872,0,0,3,2,3,5,5,4,0
0.09523809523809523,0.5,0,0.10068173663437391,0.7277657266811279,0,0,3,3,4,8,6,4,0
0.16666666666666669,0.45454545454545453,0,0.10508626115395248,0.7266811279826464,0,0,3,4,6,10,7,4,0
0.1111111111111111,0.5,0,0.10399336497908912,0.7261388286334056,0,0,4,4,6,10,8,4,0
0.16666666666666669,0.5384615384615384,0,0.10290046880422571,0.7266811279826464,0,0,4,5,6,14,9,4,0
0.25,0.5714285714285714,0,0.10290046880422571,0.7266811279826464,0,0,5,5,6,14,10,4,0
0.3,0.5333333333333333,0,0.10290046880422571,0.7266811279826464,0,0,5,5,6,14,10,5,0
0.33333333333333337,0.5625,0,0.0995888404595105,0.7283080260303688,0,0,5,5,6,14,10,6,0
0.2142857142857143,0.5294117647058824,0,0.09743598792990876,0.7283080260303688,0,0,6,5,6,14,11,6,0
0.125,0.5555555555555556,0,0.09854535401483466,0.7277657266811279,0,0,6,6,6,18,12,6,0
0.05555555555555558,0.5789473684210527,0,0.09962178027963553,0.7272234273318872,0,0,6,6,6,18,12,7,0
0.09999999999999998,0.55,0,0.1006982065444364,0.7277657266811279,0,0,6,6,6,18,12,8,0
0.13636363636363635,0.5714285714285714,0,0.1006982065444364,0.7277657266811279,0,0,6,6,6,18,12,9,0
0.18181818181818177,0.5454545454545454,0,0.10179110271929981,0.7283080260303688,0,0,7,6,6,18,13,9,0
0.12878787878787873,0.5217391304347826,0,0.09962178027963553,0.7272234273318872,0,0,7,6,6,18,13,10,0
0.16083916083916078,0.5416666666666666,0,0.09856182392489721,0.7266811279826464,0,0,8,6,6,18,14,10,0
0.11538461538461536,0.56,0,0.09745245783997131,0.7272234273318872,0,0,8,6,6,18,14,11,0
0.07142857142857145,0.5384615384615384,0,0.10290046880422571,0.7277657266811279,0,0,8,6,6,18,14,12,0
0.032967032967033016,0.5185185185185185,0,0.10290046880422571,0.7277657266811279,0,0,8,6,6,18,14,13,0
-0.00512820512820511,0.5357142857142857,0,0.10508626115395248,0.7266811279826464,0,0,8,7,6,22,15,13,0
-0.038095238095238126,0.5172413793103449,0,0.08213544148182134,0.7250542299349241,0,0,8,7,6,22,15,14,0
-0.06666666666666665,0.5333333333333333,0,0.0777638567823678,0.7239696312364425,0,0,8,7,6,22,15,14,1
-0.03749999999999998,0.5483870967741935,0,0.0777638567823678,0.7250542299349241,0,0,8,7,6,22,15,15,1
-0.07058823529411762,0.53125,0,0.07667096060750439,0.7255965292841648,0,0,8,7,6,22,15,16,1
-0.09558823529411764,0.5151515151515151,0,0.07557806443264103,0.7250542299349241,0,0,8,7,6,22,15,17,1
-0.06944444444444442,0.5,0,0.07337580217285172,0.7250542299349241,0,0,8,7,6,22,15,18,1
-0.09868421052631576,0.4857142857142857,0,0.07017946319857415,0.7266811279826464,0,0,8,7,6,22,15,19,1
-0.07500000000000001,0.4722222222222222,0,0.07125588946337502,0.7261388286334056,0,0,8,7,6,22,15,20,1
-0.10119047619047616,0.4864864864864865,0,0.07017946319857415,0.7255965292841648,0,0,8,8,6,26,16,20,1
-0.1232492997198879,0.5,0,0.06471498232425721,0.7250542299349241,0,0,9,8,6,26,17,20,1
-0.14285714285714285,0.5128205128205128,0,0.06141982388960454,0.7245119305856833,0,0,9,9,8,28,18,20,1
-0.12121212121212122,0.525,0,0.060343397624803674,0.7239696312364425,0,0,9,9,8,28,18,21,1
-0.10144927536231885,0.5365853658536586,0,0.060343397624803674,0.7239696312364425,0,0,9,9,8,28,18,22,1
-0.11899313501144165,0.5476190476190477,0,0.05487891675048673,0.7245119305856833,0,0,9,10,8,32,19,22,1
-0.1425438596491228,0.5581395348837209,0,0.053818960395748405,0.7250542299349241,0,0,9,10,8,32,19,23,1
-0.15833333333333333,0.5454545454545454,0,0.06256212979465547,0.7250542299349241,0,0,10,10,8,32,20,23,1
-0.125,0.5555555555555556,0,0.06365502596951889,0.7266811279826464,0,0,10,10,8,32,20,24,1
-0.14666666666666667,0.5652173913043478,0,0.06365502596951889,0.7266811279826464,0,0,10,11,8,36,21,24,1
-0.16666666666666669,0.5531914893617021,0,0.06365502596951889,0.7255965292841648,0,0,10,11,8,36,21,25,1
-0.18181818181818182,0.5625,0,0.05921756162981523,0.7277657266811279,0,0,10,11,8,36,21,25,2
-0.15217391304347827,0.5510204081632653,0,0.05921756162981523,0.7277657266811279,0,0,10,11,8,36,21,26,2
