sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,marital_status,proba_model,ground truth,expert prediction,machine prediction,occupation,provider
0,0.8181818181818182,0.109090909090909,0.2,1,0.0,0.0,0.4,0.0,0.9285714285714286,0.3333333333333333,0.904074925061452,0,0,0,0,H
0,0.3636363636363636,0.109090909090909,0.9333333333333332,1,0.0,0.0,0.6,0.0,0.7142857142857143,0.3333333333333333,0.8505555807246892,0,1,0,0,M
0,0.0,0.0,0.9333333333333332,1,0.0,0.0,0.4,0.1111111111111111,0.75,0.0,0.7653788509623235,0,1,0,0,M
1,0.5454545454545454,0.9090909090909092,0.0,1,0.0,0.0,0.2,0.0,0.8571428571428571,0.0,0.8291994893896669,0,0,0,0,H
0,0.4545454545454545,0.109090909090909,0.1333333333333333,1,0.0,0.0,0.2,0.0,0.8571428571428571,0.3333333333333333,0.9306692675738024,1,0,0,0,H
0,0.2727272727272727,1.0,0.1333333333333333,1,0.0,0.0,0.6,1.0,0.75,0.0,0.8340418364777509,1,1,1,1,H
0,0.6363636363636364,0.1,0.0666666666666666,1,0.0,1.0,0.6,0.0,0.75,0.3333333333333333,0.9393185864121631,0,1,0,0,M
0,0.1818181818181818,0.109090909090909,0.1333333333333333,1,0.0,0.0,0.4,0.0,0.9642857142857144,0.3333333333333333,0.9533681424683854,0,1,0,0,M
1,0.7272727272727273,0.1,0.0666666666666666,1,0.0,0.0,0.2,0.0,0.8571428571428571,0.3333333333333333,0.9475528929962508,1,1,0,0,M
1,0.4545454545454545,0.9090909090909092,0.0,1,0.0,0.0,0.4,0.0,0.7857142857142857,1.0,0.8606239263695168,0,0,0,0,H
1,0.4545454545454545,0.0,0.0666666666666666,1,0.0,0.0,1.0,0.0,0.9285714285714286,0.0,0.8681795481903946,1,0,1,1,M
0,0.2727272727272727,0.109090909090909,0.2,1,0.0,0.5,0.4,0.0,0.7142857142857143,0.3333333333333333,0.9474260153539428,1,0,0,0,H
1,0.6363636363636364,0.1,0.0666666666666666,1,0.0,1.0,0.6,0.0,0.7142857142857143,0.3333333333333333,0.9408827105512104,0,1,0,0,H
1,0.3636363636363636,0.109090909090909,0.9333333333333332,1,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.9203255305622888,0,0,0,0,H
1,0.3636363636363636,0.2727272727272727,0.0666666666666666,1,0.0,0.0,1.0,0.0,0.9285714285714286,1.0,0.8750614967055438,1,0,1,1,M
0,0.5454545454545454,0.1,0.0666666666666666,1,0.0,0.0,1.0,0.0,0.3928571428571428,0.3333333333333333,0.8637455375456836,1,1,1,1,H
0,0.3636363636363636,0.109090909090909,1.0,1,0.0,0.0,0.6,1.0,1.0,0.3333333333333333,0.8414970504748787,1,1,1,1,H
1,0.4545454545454545,0.9090909090909092,0.0,1,0.0,1.0,0.6,0.0,0.3928571428571428,0.0,0.803078948762811,0,0,0,0,H
0,0.4545454545454545,0.109090909090909,0.2,1,0.0,0.0,0.6,0.0,0.7857142857142857,0.3333333333333333,0.9679955273971672,1,0,0,0,H
1,0.0909090909090909,0.9090909090909092,0.0,1,0.0,0.0,0.4,0.0,0.9642857142857144,0.0,0.8777653762739317,0,0,0,0,H
1,0.4545454545454545,0.9090909090909092,0.0,1,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.8025235875087177,0,0,0,0,H
1,0.2727272727272727,0.109090909090909,0.9333333333333332,1,0.0,0.0,0.6,0.0,0.8214285714285714,0.3333333333333333,0.9073833805856634,0,0,0,0,H
1,0.4545454545454545,0.1909090909090909,0.0666666666666666,1,0.0,0.0,0.2,0.0,0.9642857142857144,1.0,0.824401245704708,0,0,0,0,H
0,0.4545454545454545,0.109090909090909,1.0,1,0.0,0.0,0.8,0.0,0.9642857142857144,0.3333333333333333,0.919436516645456,1,1,1,1,H
0,0.1818181818181818,0.2,0.1333333333333333,1,0.0,0.0,0.4,1.0,0.8571428571428571,0.0,0.7944182159934485,0,1,1,1,H
0,0.7272727272727273,0.109090909090909,0.9333333333333332,1,0.0,1.0,1.0,1.0,0.7142857142857143,0.3333333333333333,0.8051853315533991,1,0,1,1,M
1,0.5454545454545454,0.109090909090909,0.1333333333333333,1,0.0,0.0,0.6,0.0,0.7142857142857143,0.3333333333333333,0.9327429874855572,1,1,0,0,M
0,0.6363636363636364,0.109090909090909,0.2,1,0.0,0.0,0.4,0.0,0.3928571428571428,0.3333333333333333,0.7962029149942681,1,1,0,0,M
0,0.5454545454545454,0.2727272727272727,0.2,1,0.5,1.0,0.0,0.0,0.75,0.6666666666666666,0.8251452516097264,0,1,0,0,M
1,0.1818181818181818,0.1909090909090909,0.0666666666666666,1,0.0,0.0,1.0,0.0,0.7857142857142857,0.0,0.8875138729508586,1,1,1,1,H
1,0.2727272727272727,0.9090909090909092,0.0,1,0.0,0.0,0.8,0.0,0.8928571428571429,1.0,0.8340669817796317,1,1,1,1,H
0,0.2727272727272727,0.9090909090909092,0.0,2,0.0,0.0,0.6,0.0,1.0,1.0,0.7274012303868231,1,1,0,0,M
0,0.0909090909090909,0.1,0.0666666666666666,2,1.0,1.0,0.4,0.0,0.8571428571428571,0.3333333333333333,0.7177675216371999,0,0,0,0,H
0,0.7272727272727273,0.109090909090909,0.1333333333333333,1,0.0,0.0,0.4,0.0,0.8571428571428571,0.3333333333333333,0.8989878016686063,0,0,0,0,H
1,0.0909090909090909,0.0,0.1333333333333333,1,0.0,0.0,1.0,0.0,0.7857142857142857,0.0,0.8328389256644235,0,1,1,1,H
