sex,prev_residence_place,cur_eco_activity,marital_status,edu_level,economic_status,country_birth,household_size,citizenship,age,household_position,expert prediction,machine prediction,ground truth,proba_model,occupation,provider
1,1,0.75,0.3333333333333333,0.6,0.0,0.0,0.9333333333333332,0.0,0.4545454545454545,0.109090909090909,0,0,0,0.7863948535125809,0,H
1,1,0.8571428571428571,0.0,0.6,0.0,0.0,0.2,0.0,0.2727272727272727,0.2,0,0,0,0.9579081859061548,0,H
0,2,0.8571428571428571,0.0,0.6,0.1111111111111111,0.0,0.0666666666666666,0.0,0.0,0.1909090909090909,0,0,0,0.8450036135821933,0,H
1,1,0.9642857142857144,0.3333333333333333,0.6,0.0,1.0,0.1333333333333333,0.0,0.4545454545454545,0.109090909090909,1,0,0,0.8909585483052441,0,M
0,1,0.8214285714285714,1.0,0.8,0.0,0.0,0.1333333333333333,0.0,0.4545454545454545,0.2,1,1,1,0.696471834723108,1,H
1,1,0.8928571428571429,0.3333333333333333,0.6,0.0,0.0,0.2,0.0,0.3636363636363636,0.109090909090909,1,0,1,0.8986621316313391,0,M
1,1,0.7142857142857143,0.0,0.6,0.0,0.0,0.2,0.0,0.4545454545454545,0.2,0,0,0,0.928424536705304,0,H
1,1,0.75,0.0,1.0,0.0,0.0,0.2,0.0,0.0909090909090909,0.0,0,0,0,0.6324841321651127,1,H
0,1,0.9285714285714286,0.0,1.0,0.0,1.0,0.0,0.0,0.7272727272727273,0.9090909090909092,1,1,1,0.8755865408295934,1,H
1,1,0.8571428571428571,0.3333333333333333,0.8,0.0,0.0,0.1333333333333333,0.0,0.6363636363636364,0.109090909090909,1,0,0,0.572689541314522,1,H
0,1,0.9285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.9090909090909092,1,1,1,0.9447046980470118,1,H
1,1,0.9285714285714286,0.0,1.0,0.0,0.0,0.1333333333333333,0.0,0.6363636363636364,0.2,1,1,1,0.809797136406498,1,H
0,1,0.3928571428571428,0.3333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.1818181818181818,0.109090909090909,0,0,0,0.9322860845595666,0,H
1,1,0.75,0.0,1.0,0.0,0.0,0.1333333333333333,0.0,0.1818181818181818,0.2,0,0,0,0.5863885599561951,1,H
0,1,1.0,0.3333333333333333,0.2,0.0,0.0,0.9333333333333332,0.0,0.5454545454545454,0.109090909090909,1,0,1,0.9033009232385172,0,M
0,1,0.3928571428571428,1.0,0.8,0.0,0.0,0.0666666666666666,0.0,0.4545454545454545,0.2727272727272727,1,1,1,0.7924309390531354,1,H
0,1,0.3928571428571428,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,1,0,1,0.8519784435420937,0,M
1,1,0.4642857142857143,0.3333333333333333,0.4,0.0,1.0,0.1333333333333333,0.0,0.5454545454545454,0.1,0,0,0,0.8864780284726453,0,H
0,1,0.7142857142857143,0.0,0.8,0.0,0.0,1.0,0.0,0.1818181818181818,0.0,1,1,1,0.6438828910713708,1,H
0,1,0.7857142857142857,0.0,1.0,0.1111111111111111,0.0,0.2,0.0,0.0909090909090909,0.0,0,0,0,0.5910721881586055,0,H
1,1,0.9285714285714286,0.3333333333333333,0.4,0.0,0.0,0.1333333333333333,0.0,0.7272727272727273,0.109090909090909,0,0,0,0.906002347610568,0,H
0,1,0.3928571428571428,0.3333333333333333,0.2,0.0,0.0,0.9333333333333332,0.0,0.5454545454545454,0.109090909090909,0,0,0,0.9034307756983946,0,H
1,1,0.9642857142857144,0.3333333333333333,0.6,0.0,0.0,0.1333333333333333,0.0,0.4545454545454545,0.109090909090909,0,0,0,0.8638033818323575,0,H
0,1,0.4642857142857143,0.0,0.4,0.0,0.0,0.2,0.0,0.0909090909090909,0.0,1,0,1,0.8690260021983891,0,M
1,1,0.7857142857142857,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.3636363636363636,0.109090909090909,0,1,0,0.8479958524348014,1,M
0,1,1.0,0.3333333333333333,0.4,1.0,0.0,0.2,0.0,0.8181818181818182,0.109090909090909,1,1,1,0.9270111930631167,1,H
0,1,0.8571428571428571,0.3333333333333333,0.8,0.0,1.0,0.2,0.0,0.4545454545454545,0.109090909090909,1,1,1,0.7014652485854483,1,H
0,1,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.9090909090909092,1,1,1,0.85456805388876,1,H
1,1,0.9642857142857144,1.0,0.6,0.0,1.0,0.0,0.0,0.6363636363636364,0.9090909090909092,0,0,0,0.9319674335993254,0,H
1,1,0.9642857142857144,1.0,1.0,0.0,1.0,0.1333333333333333,0.0,0.7272727272727273,0.2,1,1,1,0.7925539893922141,1,H
0,1,0.7142857142857143,0.3333333333333333,0.6,0.0,0.0,1.0,0.0,0.7272727272727273,0.109090909090909,1,0,1,0.9064780373507566,0,H
0,1,0.7142857142857143,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.2727272727272727,0.109090909090909,1,1,1,0.9113037786761224,1,H
1,1,0.7142857142857143,0.0,1.0,0.0,0.0,0.9333333333333332,0.0,0.0909090909090909,0.0,0,0,0,0.5749636999864497,1,H
1,1,0.7142857142857143,0.0,0.4,0.0,0.0,0.1333333333333333,0.0,0.1818181818181818,1.0,0,0,0,0.931272608374026,0,H
1,1,0.3928571428571428,0.0,0.6,0.0,0.5,0.0,0.5,0.2727272727272727,0.9090909090909092,0,0,0,0.9442669817743206,0,H
1,1,0.8571428571428571,0.0,0.2,0.1111111111111111,0.0,0.0666666666666666,0.0,0.0909090909090909,0.1909090909090909,1,0,1,0.9116092211459216,0,M
1,1,1.0,1.0,0.6,0.0,0.0,0.1333333333333333,0.0,0.3636363636363636,0.2,0,0,0,0.9103742931706434,0,H
0,1,0.75,0.3333333333333333,0.4,0.0,0.0,0.9333333333333332,0.0,0.3636363636363636,0.109090909090909,0,0,0,0.8967930903761477,0,H
1,1,1.0,0.0,0.6,0.1111111111111111,0.0,0.0,0.0,0.1818181818181818,0.9090909090909092,0,0,0,0.8397501874039127,0,H
1,2,0.75,0.0,0.4,0.1111111111111111,0.0,0.0,0.0,0.0,0.9090909090909092,0,0,0,0.9395599633192354,0,H
0,1,0.7142857142857143,0.0,0.6,0.0,1.0,0.0666666666666666,1.0,0.1818181818181818,0.0,1,0,0,0.8394542245951943,0,M
0,1,0.75,0.3333333333333333,0.6,0.0,1.0,0.2,0.0,0.4545454545454545,0.109090909090909,0,0,0,0.8691974194732588,0,H
0,1,0.9285714285714286,0.0,0.8,0.0,0.0,0.0,0.0,0.0909090909090909,0.9090909090909092,1,1,1,0.6707040244005043,1,H
0,1,0.9642857142857144,1.0,1.0,0.0,0.0,0.2,0.0,0.5454545454545454,0.2,1,1,1,0.9596743632219162,1,H
1,1,0.9285714285714286,0.0,0.4,0.0,0.0,0.0,0.0,0.7272727272727273,0.9090909090909092,1,0,1,0.8245613670518571,0,M
1,1,0.9642857142857144,0.3333333333333333,1.0,0.0,0.0,0.9333333333333332,0.0,0.4545454545454545,0.109090909090909,1,1,1,0.5218221848304286,1,H
1,1,0.4642857142857143,0.3333333333333333,0.4,1.0,0.0,0.9333333333333332,0.0,0.4545454545454545,0.109090909090909,1,1,1,0.9178389939275484,1,H
0,1,0.8928571428571429,0.3333333333333333,0.6,0.0,0.0,0.2,0.0,0.7272727272727273,0.109090909090909,1,0,1,0.9176099817288907,0,M
1,2,0.7857142857142857,0.0,0.6,0.0,0.0,0.0666666666666666,0.0,0.1818181818181818,0.1909090909090909,1,0,1,0.889565333930895,0,M
1,1,0.8571428571428571,0.3333333333333333,0.6,0.0,1.0,0.1333333333333333,0.0,0.6363636363636364,0.109090909090909,0,0,0,0.9183502285608102,0,H
1,1,0.0,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.2727272727272727,0.109090909090909,1,1,1,0.9121152574921192,1,H
1,1,0.9642857142857144,0.3333333333333333,0.6,0.0,0.0,0.2,0.0,0.1818181818181818,0.1,0,0,0,0.9634786239023864,0,H
1,1,0.7857142857142857,0.0,0.4,0.0,0.0,0.2,0.0,0.2727272727272727,0.2,0,0,0,0.9379651915127648,0,H
0,1,0.9285714285714286,0.3333333333333333,1.0,0.0,0.5,0.1333333333333333,0.0,0.6363636363636364,0.109090909090909,1,1,1,0.9014030106872786,1,H
