human_fairness,human_acc,systemic,frank_fairness,frank_acc,rules_count,past_count,ok_count,no_count,xai_ok,xai_no,skept_count,agree_count,disagree_count
0.0,0.0,0,0.022223790785085296,0.7288503253796096,0,0,0,0,0,0,0,1,0
-1.0,0.0,0,0.02114736452028443,0.7283080260303688,0,0,0,1,1,3,1,1,0
-0.5,0.3333333333333333,0,0.02007093825548356,0.7288503253796096,0,0,0,1,1,3,1,2,0
-0.5,0.5,0,0.02007093825548356,0.7288503253796096,0,0,0,1,1,3,1,3,0
-0.16666666666666663,0.6,0,0.02010387807560865,0.7266811279826464,0,0,0,1,1,3,1,4,0
0.0,0.6666666666666666,0,0.02010387807560865,0.7266811279826464,0,0,1,1,1,3,2,4,0
0.08333333333333337,0.7142857142857143,0,0.020120347985671194,0.7277657266811279,0,0,2,1,1,3,3,4,0
0.25,0.625,0,0.020120347985671194,0.7277657266811279,0,0,3,1,1,3,4,4,0
0.30000000000000004,0.6666666666666666,0,0.02230614033539796,0.7288503253796096,0,0,3,1,1,3,4,5,0
0.16666666666666663,0.6,0,0.02235555006558554,0.7266811279826464,0,0,3,2,1,7,5,5,0
0.0714285714285714,0.5454545454545454,0,0.021213244160534606,0.7283080260303688,0,0,3,3,1,11,6,5,0
0.17142857142857137,0.5833333333333334,0,0.021213244160534606,0.7283080260303688,0,0,3,3,1,11,6,6,0
0.22499999999999998,0.6153846153846154,0,0.02230614033539796,0.7288503253796096,0,0,3,4,1,15,7,6,0
0.125,0.6428571428571429,0,0.02230614033539796,0.7288503253796096,0,0,4,4,1,15,8,6,0
0.0535714285714286,0.6666666666666666,0,0.021229714070597094,0.7283080260303688,0,0,4,4,1,15,8,7,0
-0.015873015873015817,0.6875,0,0.021229714070597094,0.7283080260303688,0,0,4,4,1,15,8,8,0
-0.06944444444444442,0.7058823529411765,0,0.020153287805796227,0.7277657266811279,0,0,4,5,1,19,9,8,0
0.0,0.7222222222222222,0,0.020153287805796227,0.7277657266811279,0,0,5,5,1,19,10,8,0
0.05555555555555558,0.7368421052631579,0,0.020153287805796227,0.7277657266811279,0,0,5,5,1,19,10,9,0
0.09999999999999998,0.7,0,0.02457428223543734,0.7255965292841648,0,0,5,5,1,19,10,9,1
0.054545454545454564,0.6666666666666666,0,0.022388489885710572,0.7245119305856833,0,0,6,5,1,19,11,9,1
0.09090909090909094,0.6818181818181818,0,0.022388489885710572,0.7245119305856833,0,0,6,5,1,19,11,10,1
0.05303030303030298,0.6956521739130435,0,0.022388489885710572,0.7245119305856833,0,0,6,5,1,19,11,11,1
0.08333333333333326,0.7083333333333334,0,0.022388489885710572,0.7245119305856833,0,0,6,5,1,19,11,12,1
0.03205128205128205,0.68,0,0.022372019975648083,0.7234273318872018,0,0,6,6,1,23,12,12,1
0.07692307692307698,0.6923076923076923,0,0.022372019975648083,0.7234273318872018,0,0,6,6,1,23,12,13,1
0.11538461538461542,0.6666666666666666,0,0.022372019975648083,0.7234273318872018,0,0,7,6,1,23,13,13,1
0.0714285714285714,0.6785714285714286,0,0.022372019975648083,0.7234273318872018,0,0,8,6,1,23,14,13,1
0.033333333333333326,0.6896551724137931,0,0.022372019975648083,0.7234273318872018,0,0,8,6,1,23,14,14,1
0.0,0.7,0,0.022372019975648083,0.7234273318872018,0,0,8,6,1,23,14,15,1
-0.029166666666666674,0.7096774193548387,0,0.022372019975648083,0.7234273318872018,0,0,8,7,1,27,15,15,1
-0.0625,0.71875,0,0.02449193268512473,0.7255965292841648,0,0,8,7,1,27,15,16,1
-0.02941176470588236,0.7272727272727273,0,0.025568358949925596,0.7250542299349241,0,0,8,7,1,27,15,17,1
0.0,0.7352941176470589,0,0.025568358949925596,0.7250542299349241,0,0,8,7,1,27,15,18,1
0.026315789473684237,0.7428571428571429,0,0.025568358949925596,0.7250542299349241,0,0,8,7,1,27,15,19,1
-0.0030959752321981227,0.75,0,0.025568358949925596,0.7250542299349241,0,0,8,7,1,27,15,20,1
0.02058823529411763,0.7567567567567568,0,0.025568358949925596,0.7250542299349241,0,0,8,7,1,27,15,21,1
0.04201680672268909,0.7368421052631579,0,0.02447546277506224,0.7245119305856833,0,0,8,8,1,31,16,21,1
0.07142857142857145,0.7435897435897436,0,0.02447546277506224,0.7245119305856833,0,0,9,8,1,31,17,21,1
0.045112781954887216,0.725,0,0.02447546277506224,0.7245119305856833,0,0,9,8,1,31,17,22,1
0.07142857142857145,0.7317073170731707,0,0.02447546277506224,0.7245119305856833,0,0,9,8,1,31,17,23,1
0.09090909090909088,0.7380952380952381,0,0.02447546277506224,0.7245119305856833,0,0,9,8,1,31,17,24,1
0.06709956709956705,0.7209302325581395,0,0.021229714070597094,0.722885032537961,0,0,9,9,1,35,18,24,1
0.041407867494824,0.7272727272727273,0,0.021229714070597094,0.722885032537961,0,0,9,9,1,35,18,25,1
0.05952380952380948,0.7333333333333333,0,0.021229714070597094,0.722885032537961,0,0,9,9,1,35,18,26,1
0.037878787878787845,0.7391304347826086,0,0.021229714070597094,0.722885032537961,0,0,9,9,1,35,18,27,1
0.018115942028985477,0.723404255319149,0,0.021229714070597094,0.722885032537961,0,0,9,10,2,38,19,27,1
0.0,0.7083333333333334,0,0.021229714070597094,0.722885032537961,0,0,9,10,2,38,19,28,1
0.023333333333333317,0.6938775510204082,0,0.021229714070597094,0.722885032537961,0,0,10,10,2,38,20,28,1
0.0064102564102563875,0.7,0,0.021229714070597094,0.722885032537961,0,0,10,10,2,38,20,29,1
0.027777777777777735,0.7058823529411765,0,0.021229714070597094,0.722885032537961,0,0,10,10,2,38,20,30,1
0.0444444444444444,0.6923076923076923,0,0.021229714070597094,0.722885032537961,0,0,10,11,2,42,21,30,1
0.021367521367521347,0.6792452830188679,0,0.021229714070597094,0.722885032537961,0,0,10,11,2,42,21,31,1
0.005494505494505475,0.6851851851851852,0,0.021229714070597094,0.722885032537961,0,0,10,11,2,42,21,32,1
0.025198938992042452,0.6909090909090909,0,0.021229714070597094,0.722885032537961,0,0,10,11,2,42,21,33,1
0.003831417624521105,0.6964285714285714,0,0.02344844624044895,0.7218004338394793,0,0,10,11,2,42,21,34,1
0.019704433497536977,0.7017543859649122,0,0.02558482885998814,0.7218004338394793,0,0,10,12,2,46,22,34,1
0.0047619047619048005,0.6896551724137931,0,0.025568358949925596,0.722885032537961,0,0,11,12,2,46,23,34,1
0.02304147465437789,0.6949152542372882,0,0.02558482885998814,0.7218004338394793,0,0,11,12,2,46,23,35,1
0.04017857142857145,0.7,0,0.02445899286499964,0.7212581344902386,0,0,11,12,2,46,23,36,1
0.054956896551724144,0.7049180327868853,0,0.022273200515272873,0.7190889370932755,0,0,12,12,2,46,24,36,1
0.06874999999999998,0.7096774193548387,0,0.022273200515272873,0.7190889370932755,0,0,12,12,2,46,24,37,1
0.049395161290322565,0.6984126984126984,0,0.023366096690136284,0.7196312364425163,0,0,12,13,2,50,25,37,1
0.035190615835777095,0.703125,0,0.023366096690136284,0.7196312364425163,0,0,12,13,2,50,25,38,1
0.051233396584440205,0.7076923076923077,0,0.023366096690136284,0.7196312364425163,0,0,12,13,2,50,25,39,1
0.06635944700460827,0.7121212121212122,0,0.02449193268512473,0.7212581344902386,0,0,12,13,2,50,25,40,1
0.04821428571428571,0.7164179104477612,0,0.02449193268512473,0.7212581344902386,0,0,12,13,2,50,25,41,1
0.03472222222222221,0.7205882352941176,0,0.02449193268512473,0.7212581344902386,0,0,12,13,2,50,25,42,1
0.047979797979797956,0.7246376811594203,0,0.022339080155522995,0.720173535791757,0,0,13,13,2,50,26,42,1
0.06045751633986929,0.7285714285714285,0,0.022339080155522995,0.720173535791757,0,0,13,13,2,50,26,43,1
0.07472178060413359,0.7183098591549296,0,0.022339080155522995,0.720173535791757,0,0,13,13,2,50,26,44,1
