tau_r,team_accuracy,deferral_rate
0.15,1.0,1.0
0.15436241610738255,1.0,1.0
0.1587248322147651,1.0,1.0
0.16308724832214766,1.0,1.0
0.1674496644295302,1.0,1.0
0.17181208053691274,1.0,1.0
0.1761744966442953,1.0,1.0
0.18053691275167785,1.0,1.0
0.1848993288590604,1.0,1.0
0.18926174496644294,1.0,1.0
0.19362416107382552,1.0,1.0
0.19798657718120805,1.0,1.0
0.2023489932885906,1.0,1.0
0.20671140939597316,1.0,1.0
0.2110738255033557,1.0,1.0
0.21543624161073827,1.0,1.0
0.2197986577181208,1.0,1.0
0.22416107382550338,1.0,1.0
0.2285234899328859,1.0,1.0
0.23288590604026846,1.0,1.0
0.23724832214765101,1.0,1.0
0.24161073825503354,1.0,1.0
0.24597315436241612,1.0,1.0
0.25033557046979865,1.0,1.0
0.25469798657718123,1.0,1.0
0.25906040268456376,1.0,1.0
0.2634228187919463,1.0,1.0
0.2677852348993289,1.0,1.0
0.2721476510067114,1.0,1.0
0.276510067114094,1.0,1.0
0.2808724832214765,1.0,1.0
0.28523489932885904,1.0,1.0
0.2895973154362416,1.0,1.0
0.2939597315436242,1.0,1.0
0.29832214765100673,1.0,1.0
0.30268456375838926,1.0,1.0
0.3070469798657718,1.0,1.0
0.31140939597315437,1.0,1.0
0.31577181208053695,1.0,1.0
0.3201342281879195,1.0,1.0
0.324496644295302,1.0,1.0
0.3288590604026846,1.0,1.0
0.3332214765100671,1.0,1.0
0.3375838926174497,1.0,1.0
0.3419463087248322,1.0,1.0
0.34630872483221475,1.0,1.0
0.35067114093959734,1.0,1.0
0.3550335570469799,1.0,1.0
0.35939597315436245,1.0,1.0
0.363758389261745,1.0,1.0
0.3681208053691275,1.0,1.0
0.3724832214765101,1.0,0.9995852343425964
0.37684563758389267,1.0,0.9991704686851929
0.3812080536912752,1.0,0.9979261717129821
0.3855704697986577,0.9995852343425964,0.9958523434259643
0.38993288590604025,0.9995852343425964,0.9900456242223143
0.39429530201342283,0.9991704686851929,0.9805060141020323
0.3986577181208054,0.9979261717129821,0.9688925756947325
0.40302013422818794,0.9962671090833679,0.9531314807133969
0.40738255033557047,0.9954375777685608,0.9299046038987971
0.411744966442953,0.99419328079635,0.9037743674823725
0.41610738255033564,0.9900456242223143,0.8722521775197014
0.42046979865771816,0.9892160929075072,0.8444628784736624
0.4248322147651007,0.9871422646204894,0.8121111571961842
0.4291946308724832,0.984653670676068,0.7805889672335131
0.43355704697986575,0.9821650767316467,0.7540439651596847
0.4379194630872484,0.9809207797594359,0.7258399004562422
