human_fairness,human_acc,systemic,frank_fairness,frank_acc,rules_count,past_count,ok_count,no_count,xai_ok,xai_no,skept_count,agree_count,disagree_count
0.0,1.0,0,0.011613639438376067,0.7196312364425163,0,0,0,0,0,0,0,1,0
0.0,1.0,0,0.011613639438376067,0.7196312364425163,0,0,0,0,0,0,0,2,0
0.0,1.0,0,0.011630109348438611,0.7196312364425163,0,0,0,0,0,0,0,3,0
0.0,1.0,0,0.011630109348438611,0.7196312364425163,0,0,0,0,0,0,0,4,0
0.0,0.8,0,0.011630109348438611,0.7196312364425163,0,0,1,0,0,0,1,4,0
0.2,0.8333333333333334,0,0.011630109348438611,0.7196312364425163,0,0,1,0,0,0,1,5,0
0.16666666666666666,0.8571428571428571,0,0.011630109348438611,0.7196312364425163,0,0,1,0,0,0,1,6,0
0.14285714285714285,0.875,0,0.011630109348438611,0.7196312364425163,0,0,1,0,0,0,1,7,0
0.14285714285714285,0.7777777777777778,0,0.011630109348438611,0.7196312364425163,0,0,2,0,0,0,2,7,0
0.14285714285714285,0.8,0,0.011630109348438611,0.7196312364425163,0,0,3,0,0,0,3,7,0
-0.10714285714285715,0.8181818181818182,0,0.011630109348438611,0.7196312364425163,0,0,3,0,0,0,3,8,0
-0.125,0.75,0,0.011630109348438611,0.7196312364425163,0,0,4,0,0,0,4,8,0
-0.07500000000000001,0.7692307692307693,0,0.011630109348438611,0.7196312364425163,0,0,4,0,0,0,4,9,0
-0.04166666666666666,0.7857142857142857,0,0.011630109348438611,0.7196312364425163,0,0,4,0,0,0,4,10,0
-0.1607142857142857,0.8,0,0.011630109348438611,0.7196312364425163,0,0,4,0,0,0,4,11,0
-0.06349206349206349,0.8125,0,0.011630109348438611,0.7196312364425163,0,0,4,0,0,0,4,12,0
0.01428571428571429,0.8235294117647058,0,0.011630109348438611,0.7196312364425163,0,0,4,0,0,0,4,13,0
0.04999999999999999,0.8333333333333334,0,0.011630109348438611,0.7196312364425163,0,0,4,0,0,0,4,14,0
0.022727272727272707,0.7894736842105263,0,0.011630109348438611,0.7196312364425163,0,0,5,0,0,0,5,14,0
0.0505050505050505,0.8,0,0.011630109348438611,0.7196312364425163,0,0,5,0,0,0,5,15,0
0.0727272727272727,0.8095238095238095,0,0.011630109348438611,0.7196312364425163,0,0,5,0,0,0,5,16,0
0.09090909090909088,0.8181818181818182,0,0.011630109348438611,0.7196312364425163,0,0,5,0,0,0,5,17,0
0.10606060606060605,0.8260869565217391,0,0.011630109348438611,0.7196312364425163,0,0,5,0,0,0,5,18,0
0.08333333333333334,0.7916666666666666,0,0.011630109348438611,0.7196312364425163,0,0,6,0,0,0,6,18,0
0.06410256410256412,0.8,0,0.011630109348438611,0.7196312364425163,0,0,6,1,0,4,7,18,0
0.11904761904761904,0.8076923076923077,0,0.011630109348438611,0.7196312364425163,0,0,6,1,0,4,7,19,0
0.13186813186813184,0.7777777777777778,0,0.011630109348438611,0.7196312364425163,0,0,7,1,0,4,8,19,0
0.11282051282051281,0.75,0,0.011630109348438611,0.7196312364425163,0,0,8,1,0,4,9,19,0
0.09615384615384615,0.7586206896551724,0,0.011630109348438611,0.7196312364425163,0,0,8,1,0,4,9,20,0
0.035714285714285726,0.7666666666666667,0,0.012706535613239478,0.720173535791757,0,0,8,1,0,4,9,21,0
-0.016666666666666663,0.7741935483870968,0,0.012706535613239478,0.720173535791757,0,0,8,1,0,4,9,21,1
-0.03137254901960784,0.75,0,0.0105372131735752,0.7190889370932755,0,0,9,1,0,4,10,21,1
-0.04444444444444445,0.7575757575757576,0,0.011630109348438611,0.7196312364425163,0,0,9,1,0,4,10,21,2
-0.05614035087719299,0.7647058823529411,0,0.011630109348438611,0.7196312364425163,0,0,9,1,0,4,10,22,2
-0.03947368421052633,0.7714285714285715,0,0.015919344497579535,0.7196312364425163,0,0,9,1,0,4,10,22,3
-0.08359133126934987,0.7777777777777778,0,0.017012240672442946,0.720173535791757,0,0,9,1,0,4,10,22,4
-0.09411764705882353,0.7837837837837838,0,0.017012240672442946,0.720173535791757,0,0,9,1,0,4,10,23,4
-0.07777777777777778,0.7894736842105263,0,0.017012240672442946,0.720173535791757,0,0,9,1,0,4,10,24,4
-0.08730158730158732,0.7948717948717948,0,0.017012240672442946,0.720173535791757,0,0,9,1,0,4,10,25,4
-0.07268170426065163,0.8,0,0.017012240672442946,0.720173535791757,0,0,9,1,0,4,10,26,4
-0.08133971291866027,0.8048780487804879,0,0.017012240672442946,0.720173535791757,0,0,10,1,0,4,11,26,4
-0.06818181818181818,0.8095238095238095,0,0.017012240672442946,0.720173535791757,0,0,10,1,0,4,11,27,4
-0.03260869565217392,0.813953488372093,0,0.017012240672442946,0.720173535791757,0,0,10,1,0,4,11,28,4
0.0,0.8181818181818182,0,0.018105136847306302,0.7196312364425163,0,0,10,1,0,4,11,29,4
-0.010000000000000009,0.8,0,0.017012240672442946,0.720173535791757,0,0,11,1,0,4,12,29,4
0.019230769230769218,0.8043478260869565,0,0.01590287458751699,0.7185466377440347,0,0,11,1,0,4,12,30,4
0.04629629629629628,0.8085106382978723,0,0.015919344497579535,0.7185466377440347,0,0,11,1,0,4,12,31,4
0.0357142857142857,0.7916666666666666,0,0.014842918232778668,0.7180043383947939,0,0,12,1,0,4,13,31,4
0.025862068965517238,0.7755102040816326,0,0.014842918232778668,0.7180043383947939,0,0,13,1,0,4,14,31,4
0.037766830870279156,0.78,0,0.014842918232778668,0.7180043383947939,0,0,13,1,0,4,14,32,4
0.02857142857142858,0.7647058823529411,0,0.014842918232778668,0.7180043383947939,0,0,13,1,0,4,14,33,4
0.01996927803379417,0.7692307692307693,0,0.015919344497579535,0.7185466377440347,0,0,13,1,0,4,14,33,5
0.030791788856304986,0.7735849056603774,0,0.015919344497579535,0.7185466377440347,0,0,13,1,0,4,14,34,5
-0.002805049088359046,0.7777777777777778,0,0.016995770762380402,0.7180043383947939,0,0,13,1,0,4,14,35,5
0.008064516129032251,0.7818181818181819,0,0.016995770762380402,0.7180043383947939,0,0,13,1,0,4,14,36,5
-0.021935483870967776,0.7857142857142857,0,0.015919344497579535,0.7185466377440347,0,0,13,1,0,4,14,37,5
0.0012499999999999734,0.7719298245614035,0,0.016995770762380402,0.7180043383947939,0,0,14,1,0,4,15,37,5
-0.02644230769230771,0.7758620689655172,0,0.015919344497579535,0.7174620390455532,0,0,14,1,0,4,15,38,5
-0.034965034965035,0.7627118644067796,0,0.015919344497579535,0.7174620390455532,0,0,15,1,0,4,16,38,5
-0.023569023569023573,0.7666666666666667,0,0.012624186062926868,0.7180043383947939,0,0,15,1,0,4,16,38,6
-0.0315904139433551,0.7704918032786885,0,0.012624186062926868,0.7180043383947939,0,0,15,1,0,4,16,39,6
-0.010582010582010581,0.7741935483870968,0,0.012624186062926868,0.7180043383947939,0,0,15,1,0,4,16,40,6
0.0,0.7777777777777778,0,0.012624186062926868,0.7180043383947939,0,0,15,1,0,4,16,41,6
0.019841269841269882,0.78125,0,0.012624186062926868,0.7180043383947939,0,0,15,1,0,4,16,42,6
0.029693486590038343,0.7846153846153846,0,0.01370061232772768,0.7174620390455532,0,0,15,1,0,4,16,43,6
0.03888888888888892,0.7878787878787878,0,0.01370061232772768,0.7174620390455532,0,0,15,1,0,4,16,44,6
0.04749103942652333,0.7910447761194029,0,0.014777038592528546,0.7180043383947939,0,0,15,1,0,4,16,45,6
0.05555555555555558,0.7941176470588235,0,0.014777038592528546,0.7180043383947939,0,0,15,1,0,4,16,46,6
0.047297297297297314,0.7971014492753623,0,0.014777038592528546,0.7180043383947939,0,0,15,1,0,4,16,47,6
0.024570024570024607,0.8,0,0.014793508502591035,0.7169197396963124,0,0,15,1,0,4,16,48,6
0.032591414944356134,0.8028169014084507,0,0.014793508502591035,0.7169197396963124,0,0,15,1,0,4,16,49,6
0.024767801857585148,0.8055555555555556,0,0.01370061232772768,0.7174620390455532,0,0,15,1,0,4,16,50,6
0.03233082706766921,0.8082191780821918,0,0.01370061232772768,0.7174620390455532,0,0,15,1,0,4,16,51,6
0.011695906432748537,0.8108108108108109,0,0.01370061232772768,0.7174620390455532,0,0,15,1,0,4,16,52,6
0.004273504273504258,0.8133333333333334,0,0.01370061232772768,0.7174620390455532,0,0,15,1,0,4,16,53,6
-0.015246015246015265,0.8157894736842105,0,0.027776503320451562,0.7169197396963124,0,0,15,1,0,4,16,54,6
-0.02229729729729729,0.8181818181818182,0,0.025607180880787284,0.7180043383947939,0,0,15,1,0,4,16,55,6
-0.02900461437046803,0.8076923076923077,0,0.025607180880787284,0.7180043383947939,0,0,16,1,0,4,17,55,6
-0.021181001283697043,0.810126582278481,0,0.026700077055650695,0.7174620390455532,0,0,16,1,0,4,17,56,6
-0.039399624765478425,0.8,0,0.026700077055650695,0.7174620390455532,0,0,17,1,0,4,18,56,6
-0.031707317073170704,0.8024691358024691,0,0.025607180880787284,0.7180043383947939,0,0,17,1,0,4,18,57,6
-0.01428571428571429,0.7926829268292683,0,0.025607180880787284,0.7180043383947939,0,0,17,2,0,8,19,57,6
-0.006968641114982577,0.7951807228915663,0,0.026700077055650695,0.7185466377440347,0,0,17,2,0,8,19,58,6
-0.013613159387407814,0.7976190476190477,0,0.026700077055650695,0.7196312364425163,0,0,17,2,0,8,19,59,6
-0.019955654101995568,0.788235294117647,0,0.026700077055650695,0.7196312364425163,0,0,18,2,0,8,20,59,6
-0.0037940379403794133,0.7906976744186046,0,0.026700077055650695,0.7196312364425163,0,0,18,2,0,8,20,60,6
0.011664899257688266,0.7931034482758621,0,0.026700077055650695,0.7196312364425163,0,0,18,3,0,12,21,60,6
-0.005175983436852993,0.7954545454545454,0,0.018088666937243814,0.7185466377440347,0,0,18,3,0,12,21,61,6
0.002022244691607722,0.797752808988764,0,0.018105136847306302,0.7196312364425163,0,0,18,3,0,12,21,62,6
-0.004453240969816918,0.7888888888888889,0,0.018105136847306302,0.7196312364425163,0,0,19,3,0,12,22,62,6
0.002417794970986431,0.7912087912087912,0,0.018105136847306302,0.7196312364425163,0,0,19,3,0,12,22,63,6
-0.013238770685579215,0.7934782608695652,0,0.018105136847306302,0.7196312364425163,0,0,19,3,0,12,22,64,6
-0.01944444444444443,0.7956989247311828,0,0.018105136847306302,0.7196312364425163,0,0,20,3,0,12,23,64,6
-0.012681159420289856,0.7978723404255319,0,0.017012240672442946,0.7190889370932755,0,0,20,3,0,12,23,65,6
-0.018633540372670843,0.8,0,0.017012240672442946,0.7190889370932755,0,0,20,3,0,12,23,66,6
-0.024347826086956514,0.7916666666666666,0,0.017012240672442946,0.7190889370932755,0,0,21,3,0,12,24,66,6
-0.017872340425531874,0.7938144329896907,0,0.017012240672442946,0.7190889370932755,0,0,21,3,0,12,24,67,6
-0.03249999999999997,0.7959183673469388,0,0.01918156311210717,0.7190889370932755,0,0,21,3,0,12,24,68,6
-0.046530612244897906,0.797979797979798,0,0.01918156311210717,0.7190889370932755,0,0,21,4,0,16,25,68,6
-0.032412965186074394,0.8,0,0.01918156311210717,0.7190889370932755,0,0,21,4,0,16,25,69,6
-0.018838304552590224,0.801980198019802,0,0.01918156311210717,0.7190889370932755,0,0,21,4,0,16,25,70,6
-0.005775895263765873,0.803921568627451,0,0.018105136847306302,0.7196312364425163,0,0,21,4,0,16,25,71,6
