human_fairness,human_acc,systemic,frank_fairness,frank_acc,rules_count,past_count,ok_count,no_count,xai_ok,xai_no,skept_count,agree_count,disagree_count
0.0,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,0,0,0,0,1,0
0.0,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,0,0,0,0,2,0
0.0,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,0,0,0,0,3,0
0.0,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,0,0,0,0,4,0
0.25,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,1,0,4,1,4,0
0.4,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,1,0,4,1,5,0
0.3333333333333333,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,1,0,4,1,6,0
0.2857142857142857,1.0,0,0.017819266265506728,0.7321041214750542,0,0,0,1,0,4,1,7,0
0.2857142857142857,0.8888888888888888,0,0.017819266265506728,0.7321041214750542,0,0,0,1,0,4,1,8,0
0.2857142857142857,0.9,0,0.017819266265506728,0.7321041214750542,0,0,0,1,0,4,1,9,0
0.0357142857142857,0.9090909090909091,0,0.015682883645967483,0.7342733188720173,0,0,0,1,0,4,1,10,0
0.0,0.8333333333333334,0,0.015682883645967483,0.7342733188720173,0,0,1,1,0,4,2,10,0
0.04999999999999999,0.8461538461538461,0,0.015682883645967483,0.7342733188720173,0,0,1,1,0,4,2,11,0
0.08333333333333334,0.8571428571428571,0,0.015682883645967483,0.7342733188720173,0,0,1,1,0,4,2,12,0
-0.0357142857142857,0.8666666666666667,0,0.015682883645967483,0.7342733188720173,0,0,1,1,0,4,2,13,0
0.047619047619047616,0.875,0,0.015682883645967483,0.7342733188720173,0,0,1,1,0,4,2,14,0
0.11428571428571432,0.8823529411764706,0,0.015682883645967483,0.7342733188720173,0,0,1,1,0,4,2,15,0
0.15000000000000002,0.8888888888888888,0,0.015682883645967483,0.7342733188720173,0,0,1,1,0,4,2,16,0
0.11363636363636365,0.8421052631578947,0,0.015682883645967483,0.7342733188720173,0,0,2,1,0,4,3,16,0
0.14141414141414144,0.85,0,0.015682883645967483,0.7342733188720173,0,0,2,1,0,4,3,17,0
0.16363636363636364,0.8571428571428571,0,0.015682883645967483,0.7342733188720173,0,0,2,1,0,4,3,18,0
0.18181818181818182,0.8636363636363636,0,0.015682883645967483,0.7342733188720173,0,0,2,1,0,4,3,19,0
0.196969696969697,0.8695652173913043,0,0.015682883645967483,0.7342733188720173,0,0,2,1,0,4,3,20,0
0.25,0.875,0,0.015682883645967483,0.7342733188720173,0,0,2,1,0,4,3,21,0
0.29487179487179493,0.84,0,0.015682883645967483,0.7342733188720173,0,0,3,1,0,4,4,21,0
0.33333333333333337,0.8461538461538461,0,0.015682883645967483,0.7342733188720173,0,0,3,1,0,4,4,22,0
0.2692307692307692,0.8518518518518519,0,0.015682883645967483,0.7342733188720173,0,0,3,2,0,8,5,22,0
0.30256410256410254,0.8571428571428571,0,0.015682883645967483,0.7342733188720173,0,0,3,3,0,12,6,22,0
0.2692307692307692,0.8620689655172413,0,0.015682883645967483,0.7342733188720173,0,0,3,3,0,12,6,23,0
0.2142857142857143,0.8666666666666667,0,0.01462292729122916,0.7337310195227765,0,0,3,3,0,12,6,24,0
0.16666666666666669,0.8709677419354839,0,0.01462292729122916,0.732646420824295,0,0,3,3,0,12,6,25,0
0.19607843137254904,0.875,0,0.01462292729122916,0.732646420824295,0,0,3,4,0,16,7,25,0
0.16666666666666669,0.8787878787878788,0,0.015699353556030027,0.7321041214750542,0,0,3,4,0,16,7,26,0
0.14035087719298245,0.8823529411764706,0,0.015699353556030027,0.7321041214750542,0,0,3,4,0,16,7,27,0
0.16118421052631576,0.8857142857142857,0,0.020054468345421073,0.7331887201735358,0,0,3,4,0,16,7,28,0
0.1207430340557275,0.8888888888888888,0,0.02224026069514784,0.7331887201735358,0,0,3,4,0,16,7,28,1
0.09705882352941175,0.8918918918918919,0,0.02224026069514784,0.7331887201735358,0,0,3,4,0,16,7,29,1
0.1166666666666667,0.8947368421052632,0,0.02224026069514784,0.7331887201735358,0,0,3,4,0,16,7,30,1
0.09523809523809523,0.8974358974358975,0,0.02224026069514784,0.7331887201735358,0,0,3,4,0,16,7,31,1
0.11278195488721804,0.9,0,0.02224026069514784,0.7331887201735358,0,0,4,4,0,16,8,31,1
0.09330143540669861,0.9024390243902439,0,0.024426053044874607,0.7342733188720173,0,0,4,4,0,16,8,32,1
0.10909090909090913,0.9047619047619048,0,0.02224026069514784,0.7331887201735358,0,0,4,4,0,16,8,33,1
0.13478260869565217,0.9069767441860465,0,0.02224026069514784,0.7331887201735358,0,0,4,4,0,16,8,34,1
0.15833333333333333,0.9090909090909091,0,0.02224026069514784,0.7331887201735358,0,0,4,4,0,16,8,35,1
0.18,0.9111111111111111,0,0.02224026069514784,0.7331887201735358,0,0,4,5,0,20,9,35,1
0.2,0.9130434782608695,0,0.026611845394601374,0.7342733188720173,0,0,4,5,0,20,9,36,1
0.2185185185185185,0.9148936170212766,0,0.026611845394601374,0.7342733188720173,0,0,4,5,0,20,9,37,1
0.2,0.8958333333333334,0,0.026611845394601374,0.7342733188720173,0,0,5,5,0,20,10,37,1
0.1827586206896552,0.8775510204081632,0,0.026611845394601374,0.7342733188720173,0,0,6,5,0,20,11,37,1
0.14942528735632188,0.86,0,0.026611845394601374,0.7342733188720173,0,0,6,6,2,22,12,37,1
0.13333333333333336,0.8431372549019608,0,0.026611845394601374,0.7342733188720173,0,0,7,6,2,22,13,37,1
0.15053763440860218,0.8269230769230769,0,0.026611845394601374,0.7342733188720173,0,0,8,6,2,22,14,37,1
0.16568914956011732,0.8301886792452831,0,0.026611845394601374,0.7342733188720173,0,0,8,6,2,22,14,37,2
0.13604488078541377,0.8333333333333334,0,0.026611845394601374,0.7342733188720173,0,0,8,6,2,22,14,38,2
0.15053763440860218,0.8363636363636363,0,0.026611845394601374,0.7342733188720173,0,0,8,6,2,22,14,38,3
0.12387096774193551,0.8392857142857143,0,0.026611845394601374,0.7342733188720173,0,0,8,6,2,22,14,39,3
0.10875000000000001,0.8421052631578947,0,0.026611845394601374,0.7342733188720173,0,0,8,7,2,26,15,39,3
0.08413461538461536,0.8448275862068966,0,0.027704741569464786,0.7348156182212582,0,0,8,7,2,26,15,40,3
0.10023310023310023,0.847457627118644,0,0.027704741569464786,0.7348156182212582,0,0,8,7,2,26,15,41,3
0.11447811447811451,0.85,0,0.027671801749339753,0.7337310195227765,0,0,8,7,2,26,15,42,3
0.10021786492374729,0.8524590163934426,0,0.027671801749339753,0.7337310195227765,0,0,8,7,2,26,15,43,3
0.11534391534391536,0.8548387096774194,0,0.027671801749339753,0.7337310195227765,0,0,8,7,2,26,15,44,3
0.12857142857142856,0.8571428571428571,0,0.027671801749339753,0.7337310195227765,0,0,8,7,2,26,15,45,3
0.14285714285714285,0.859375,0,0.027671801749339753,0.7337310195227765,0,0,8,7,2,26,15,46,3
0.15517241379310343,0.8615384615384616,0,0.027671801749339753,0.7348156182212582,0,0,8,8,4,28,16,46,3
0.16666666666666669,0.8636363636363636,0,0.027671801749339753,0.7348156182212582,0,0,8,8,4,28,16,47,3
0.1774193548387097,0.8656716417910447,0,0.027671801749339753,0.7348156182212582,0,0,8,8,4,28,16,48,3
0.1875,0.8676470588235294,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,49,3
0.1739864864864865,0.8695652173913043,0,0.027671801749339753,0.7348156182212582,0,0,8,8,4,28,16,50,3
0.1531531531531532,0.8714285714285714,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,51,3
0.16295707472178061,0.8732394366197183,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,52,3
0.15015479876160986,0.875,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,53,3
0.15939849624060148,0.8767123287671232,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,54,3
0.14035087719298245,0.8783783783783784,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,55,3
0.12820512820512825,0.88,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,56,3
0.1101871101871102,0.881578947368421,0,0.02876469792420311,0.735357917570499,0,0,8,8,4,28,16,57,3
0.09864864864864864,0.8831168831168831,0,0.02876469792420311,0.7342733188720173,0,0,8,8,4,28,16,58,3
0.08767303889255107,0.8717948717948718,0,0.02876469792420311,0.7342733188720173,0,0,9,8,4,28,17,58,3
0.0969191270860077,0.8734177215189873,0,0.02876469792420311,0.7342733188720173,0,0,9,8,4,28,17,59,3
0.10569105691056913,0.875,0,0.02876469792420311,0.7342733188720173,0,0,9,9,4,32,18,59,3
0.08902439024390246,0.8641975308641975,0,0.02876469792420311,0.7342733188720173,0,0,9,10,4,36,19,59,3
0.07857142857142857,0.8658536585365854,0,0.02876469792420311,0.7342733188720173,0,0,9,10,4,36,19,60,3
0.08710801393728218,0.8674698795180723,0,0.02876469792420311,0.7342733188720173,0,0,9,10,4,36,19,61,3
0.07714123652864435,0.8690476190476191,0,0.02876469792420311,0.7342733188720173,0,0,9,10,4,36,19,62,3
