sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,marital_status,proba_model,ground truth,expert prediction,machine prediction,occupation,provider
0,0.8181818181818182,0.10909090909090909,0.2,1,0.0,0.0,0.4,0.0,0.9285714285714286,0.3333333333333333,0.9235756405023502,0,0,0,0,H
0,0.36363636363636365,0.10909090909090909,0.9333333333333333,1,0.0,0.0,0.6,0.0,0.7142857142857143,0.3333333333333333,0.9603120951347538,0,0,0,0,H
0,0.0,0.0,0.9333333333333333,1,0.0,0.0,0.4,0.1111111111111111,0.75,0.0,0.9720466564341258,0,0,0,0,H
1,0.5454545454545454,0.9090909090909091,0.0,1,0.0,0.0,0.2,0.0,0.8571428571428571,0.0,0.9276855187094439,0,0,0,0,H
0,0.45454545454545453,0.10909090909090909,0.13333333333333333,1,0.0,0.0,0.2,0.0,0.8571428571428571,0.3333333333333333,0.9369049517441845,1,1,0,0,M
0,0.2727272727272727,1.0,0.13333333333333333,1,0.0,0.0,0.6,1.0,0.75,0.0,0.8034643994781836,1,1,1,1,H
0,0.6363636363636364,0.1,0.06666666666666667,1,0.0,1.0,0.6,0.0,0.75,0.3333333333333333,0.9429734187916916,0,0,0,0,H
0,0.18181818181818182,0.10909090909090909,0.13333333333333333,1,0.0,0.0,0.4,0.0,0.9642857142857143,0.3333333333333333,0.9390731586280645,0,0,0,0,H
1,0.7272727272727273,0.1,0.06666666666666667,1,0.0,0.0,0.2,0.0,0.8571428571428571,0.3333333333333333,0.8689022898307776,1,1,0,0,M
1,0.45454545454545453,0.9090909090909091,0.0,1,0.0,0.0,0.4,0.0,0.7857142857142857,1.0,0.8993608905866234,0,1,0,0,M
1,0.45454545454545453,0.0,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.9285714285714286,0.0,0.7162125906758114,1,1,1,1,H
0,0.2727272727272727,0.10909090909090909,0.2,1,0.0,0.5,0.4,0.0,0.7142857142857143,0.3333333333333333,0.9399603844966342,1,1,0,0,M
1,0.6363636363636364,0.1,0.06666666666666667,1,0.0,1.0,0.6,0.0,0.7142857142857143,0.3333333333333333,0.9590654885146989,0,0,0,0,H
1,0.36363636363636365,0.10909090909090909,0.9333333333333333,1,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.9029162852474543,0,0,0,0,H
1,0.36363636363636365,0.2727272727272727,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.9285714285714286,1.0,0.8101708111880532,1,1,1,1,H
0,0.5454545454545454,0.1,0.06666666666666667,1,0.0,0.0,1.0,0.0,0.39285714285714285,0.3333333333333333,0.777004268934818,1,1,1,1,H
0,0.36363636363636365,0.10909090909090909,1.0,1,0.0,0.0,0.6,1.0,1.0,0.3333333333333333,0.8796519658135473,1,1,1,1,H
1,0.45454545454545453,0.9090909090909091,0.0,1,0.0,1.0,0.6,0.0,0.39285714285714285,0.0,0.8789442291514649,0,0,0,0,H
0,0.45454545454545453,0.10909090909090909,0.2,1,0.0,0.0,0.6,0.0,0.7857142857142857,0.3333333333333333,0.9361303469383936,1,1,0,0,M
1,0.09090909090909091,0.9090909090909091,0.0,1,0.0,0.0,0.4,0.0,0.9642857142857143,0.0,0.8881925313725969,0,0,0,0,H
1,0.45454545454545453,0.9090909090909091,0.0,1,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.919506432516475,0,0,0,0,H
