tau_r,team_accuracy,deferral_rate
0.2,1.0,1.0
0.20402684563758391,1.0,1.0
0.2080536912751678,1.0,1.0
0.2120805369127517,1.0,1.0
0.21610738255033557,1.0,1.0
0.22013422818791947,1.0,1.0
0.22416107382550338,1.0,1.0
0.22818791946308725,1.0,1.0
0.23221476510067116,1.0,1.0
0.23624161073825506,1.0,1.0
0.24026845637583893,1.0,1.0
0.24429530201342284,1.0,1.0
0.24832214765100674,1.0,1.0
0.2523489932885906,1.0,1.0
0.2563758389261745,1.0,1.0
0.2604026845637584,1.0,1.0
0.2644295302013423,1.0,1.0
0.2684563758389262,1.0,1.0
0.27248322147651005,1.0,1.0
0.276510067114094,1.0,1.0
0.28053691275167786,1.0,1.0
0.28456375838926173,1.0,1.0
0.28859060402684567,1.0,1.0
0.29261744966442954,1.0,1.0
0.2966442953020134,1.0,1.0
0.30067114093959735,1.0,1.0
0.3046979865771812,1.0,0.9995864350703061
0.3087248322147651,1.0,0.9983457402812241
0.31275167785234903,1.0,0.9979321753515302
0.3167785234899329,1.0,0.9975186104218362
0.3208053691275168,1.0,0.9942100909842845
0.3248322147651007,1.0,0.9921422663358147
0.3288590604026846,1.0,0.9867659222497932
0.33288590604026846,0.9987593052109182,0.97808105872622
0.3369127516778524,0.9971050454921423,0.9648469809760132
0.34093959731543627,0.9958643507030603,0.9474772539288668
0.34496644295302015,0.9946236559139785,0.9160463192721258
0.3489932885906041,0.9942100909842845,0.8746898263027295
0.35302013422818795,0.9929693961952026,0.8329197684036393
0.35704697986577183,0.9900744416873449,0.7977667493796526
0.36107382550335576,0.9884201819685691,0.7518610421836228
0.36510067114093964,0.9838709677419355,0.7204301075268817
0.3691275167785235,0.9797353184449958,0.6898263027295285
0.37315436241610744,0.9768403639371381,0.6563275434243176
0.3771812080536913,0.9681555004135649,0.6021505376344086
0.3812080536912752,0.956989247311828,0.5082712985938792
0.3852348993288591,0.9445822994210091,0.3904052936311001
0.38926174496644295,0.9193548387096774,0.23449131513647642
0.3932885906040269,0.902398676592225,0.11579818031430934
0.3973154362416108,0.8887510339123242,0.033085194375516956
0.40134228187919463,0.8862696443341604,0.0028949545078577337
0.40536912751677856,0.8862696443341604,0.0
0.40939597315436244,0.8862696443341604,0.0
0.4134228187919463,0.8862696443341604,0.0
0.41744966442953024,0.8862696443341604,0.0
0.4214765100671141,0.8862696443341604,0.0
0.425503355704698,0.8862696443341604,0.0
0.4295302013422819,0.8862696443341604,0.0
0.4335570469798658,0.8862696443341604,0.0
0.4375838926174497,0.8862696443341604,0.0
0.4416107382550336,0.8862696443341604,0.0
0.4456375838926175,0.8862696443341604,0.0
0.44966442953020136,0.8862696443341604,0.0
0.4536912751677853,0.8862696443341604,0.0
0.45771812080536917,0.8862696443341604,0.0
0.46174496644295304,0.8862696443341604,0.0
0.465771812080537,0.8862696443341604,0.0
0.46979865771812085,0.8862696443341604,0.0
0.4738255033557047,0.8862696443341604,0.0
0.47785234899328866,0.8862696443341604,0.0
0.48187919463087253,0.8862696443341604,0.0
0.4859060402684564,0.8862696443341604,0.0
0.4899328859060403,0.8862696443341604,0.0
0.4939597315436242,0.8862696443341604,0.0
0.4979865771812081,0.8862696443341604,0.0
0.502013422818792,0.8862696443341604,0.0
0.5060402684563758,0.8862696443341604,0.0
0.5100671140939598,0.8862696443341604,0.0
0.5140939597315437,0.8862696443341604,0.0
0.5181208053691275,0.8862696443341604,0.0
0.5221476510067115,0.8862696443341604,0.0
0.5261744966442954,0.8862696443341604,0.0
0.5302013422818792,0.8862696443341604,0.0
0.5342281879194631,0.8862696443341604,0.0
0.5382550335570471,0.8862696443341604,0.0
0.5422818791946309,0.8862696443341604,0.0
0.5463087248322148,0.8862696443341604,0.0
0.5503355704697988,0.8862696443341604,0.0
0.5543624161073826,0.8862696443341604,0.0
0.5583892617449665,0.8862696443341604,0.0
0.5624161073825504,0.8862696443341604,0.0
0.5664429530201343,0.8862696443341604,0.0
0.5704697986577182,0.8862696443341604,0.0
0.5744966442953021,0.8862696443341604,0.0
0.5785234899328859,0.8862696443341604,0.0
0.5825503355704699,0.8862696443341604,0.0
0.5865771812080538,0.8862696443341604,0.0
0.5906040268456376,0.8862696443341604,0.0
0.5946308724832216,0.8862696443341604,0.0
0.5986577181208055,0.8862696443341604,0.0
0.6026845637583893,0.8862696443341604,0.0
0.6067114093959732,0.8862696443341604,0.0
0.6107382550335572,0.8862696443341604,0.0
0.614765100671141,0.8862696443341604,0.0
0.6187919463087248,0.8862696443341604,0.0
0.6228187919463088,0.8862696443341604,0.0
0.6268456375838927,0.8862696443341604,0.0
0.6308724832214765,0.8862696443341604,0.0
0.6348993288590605,0.8862696443341604,0.0
0.6389261744966444,0.8862696443341604,0.0
0.6429530201342282,0.8862696443341604,0.0
0.6469798657718122,0.8862696443341604,0.0
0.651006711409396,0.8862696443341604,0.0
0.6550335570469799,0.8862696443341604,0.0
0.6590604026845639,0.8862696443341604,0.0
0.6630872483221477,0.8862696443341604,0.0
0.6671140939597315,0.8862696443341604,0.0
0.6711409395973156,0.8862696443341604,0.0
0.6751677852348994,0.8862696443341604,0.0
0.6791946308724832,0.8862696443341604,0.0
0.6832214765100673,0.8862696443341604,0.0
0.6872483221476511,0.8862696443341604,0.0
0.6912751677852349,0.8862696443341604,0.0
0.6953020134228188,0.8862696443341604,0.0
0.6993288590604028,0.8862696443341604,0.0
0.7033557046979866,0.8862696443341604,0.0
0.7073825503355706,0.8862696443341604,0.0
0.7114093959731544,0.8862696443341604,0.0
0.7154362416107383,0.8862696443341604,0.0
0.7194630872483223,0.8862696443341604,0.0
0.7234899328859061,0.8862696443341604,0.0
