tau_r,team_accuracy,deferral_rate
0.1,1.0,1.0
0.10469798657718121,1.0,1.0
0.10939597315436242,1.0,1.0
0.11409395973154363,1.0,1.0
0.11879194630872483,1.0,1.0
0.12348993288590604,1.0,1.0
0.12818791946308725,1.0,1.0
0.13288590604026845,1.0,1.0
0.1375838926174497,1.0,1.0
0.14228187919463087,1.0,1.0
0.1469798657718121,1.0,1.0
0.1516778523489933,1.0,1.0
0.15637583892617452,1.0,1.0
0.16107382550335572,1.0,1.0
0.16577181208053693,1.0,1.0
0.17046979865771814,1.0,1.0
0.17516778523489934,1.0,1.0
0.17986577181208055,1.0,1.0
0.18456375838926176,1.0,1.0
0.18926174496644296,1.0,1.0
0.19395973154362417,1.0,1.0
0.1986577181208054,1.0,1.0
0.20335570469798658,1.0,1.0
0.20805369127516782,1.0,1.0
0.212751677852349,1.0,1.0
0.21744966442953023,1.0,1.0
0.2221476510067114,1.0,1.0
0.22684563758389265,1.0,1.0
0.23154362416107385,1.0,1.0
0.23624161073825506,1.0,1.0
0.24093959731543627,1.0,1.0
0.24563758389261747,1.0,1.0
0.2503355704697987,1.0,1.0
0.2550335570469799,1.0,1.0
0.25973154362416107,1.0,1.0
0.2644295302013423,1.0,1.0
0.26912751677852353,1.0,1.0
0.2738255033557047,1.0,1.0
0.2785234899328859,1.0,1.0
0.2832214765100671,1.0,1.0
0.28791946308724836,1.0,1.0
0.2926174496644296,1.0,1.0
0.2973154362416108,1.0,1.0
0.30201342281879195,1.0,1.0
0.3067114093959732,1.0,1.0
0.3114093959731544,1.0,1.0
0.3161073825503356,1.0,1.0
0.3208053691275168,1.0,1.0
0.325503355704698,1.0,1.0
0.33020134228187925,1.0,1.0
0.33489932885906043,1.0,1.0
0.3395973154362416,1.0,1.0
0.34429530201342284,1.0,1.0
0.3489932885906041,1.0,1.0
0.3536912751677853,1.0,1.0
0.35838926174496644,1.0,1.0
0.36308724832214767,1.0,1.0
0.3677852348993289,1.0,1.0
0.37248322147651014,1.0,1.0
0.37718120805369126,1.0,1.0
0.3818791946308725,1.0,1.0
0.38657718120805373,1.0,0.9987531172069826
0.39127516778523497,1.0,0.9987531172069826
0.3959731543624161,1.0,0.9966749792186201
0.4006711409395973,1.0,0.9950124688279302
