tau_r,team_accuracy,deferral_rate
0.25,1.0,1.0
0.25288590604026845,1.0,1.0
0.2557718120805369,1.0,1.0
0.25865771812080535,1.0,1.0
0.26154362416107385,1.0,1.0
0.2644295302013423,1.0,1.0
0.26731543624161075,1.0,0.9995852343425964
0.2702013422818792,1.0,0.9995852343425964
0.27308724832214765,1.0,0.9995852343425964
0.2759731543624161,1.0,0.9995852343425964
0.27885906040268454,1.0,0.9995852343425964
0.281744966442953,0.9995852343425964,0.9983409373703858
0.2846308724832215,0.9995852343425964,0.9979261717129821
0.28751677852348995,0.9991704686851929,0.9975114060555786
0.2904026845637584,0.9991704686851929,0.9975114060555786
0.29328859060402684,0.9991704686851929,0.9966818747407714
0.2961744966442953,0.9991704686851929,0.9954375777685608
0.29906040268456374,0.9991704686851929,0.9946080464537537
0.3019463087248322,0.9991704686851929,0.9896308585649108
0.3048322147651007,0.9983409373703858,0.9842389050186644
0.30771812080536914,0.9983409373703858,0.9813355454168395
0.3106040268456376,0.9983409373703858,0.9746992948983824
0.31348993288590604,0.9975114060555786,0.9651596847781003
0.3163758389261745,0.9966818747407714,0.9535462463708005
0.319261744966443,0.9966818747407714,0.9373703857320614
0.3221476510067114,0.9962671090833679,0.9203649937785151
0.3250335570469799,0.9958523434259643,0.9037743674823725
0.32791946308724834,0.9950228121111572,0.8867689755288262
0.3308053691275168,0.9950228121111572,0.8722521775197014
0.33369127516778524,0.99419328079635,0.8585649108253837
0.3365771812080537,0.9937785151389465,0.851513894649523
0.33946308724832214,0.9933637494815429,0.8415595188718374
0.3423489932885906,0.9929489838241393,0.8307756117793447
0.3452348993288591,0.9925342181667358,0.820821236001659
0.34812080536912754,0.9921194525093322,0.8100373289091664
0.351006711409396,0.9900456242223143,0.7922024056408129
0.35389261744966444,0.9892160929075072,0.7739527167150559
0.3567785234899329,0.9883865615927001,0.7482372459560348
0.35966442953020133,0.987557030277893,0.7250103691414351
0.3625503355704698,0.9863127333056823,0.696391538780589
0.3654362416107383,0.9858979676482788,0.6698465367067606
0.36832214765100674,0.9821650767316467,0.621733720447947
0.3712080536912752,0.9800912484446288,0.5636665284114475
0.37409395973154363,0.9767731231854002,0.5031107424305268
0.3769798657718121,0.9742845292409789,0.42928245541269183
0.3798657718120806,0.9705516383243468,0.3417669017005392
0.382751677852349,0.9659892160929076,0.25673994193280797
0.3856375838926175,0.9593529655744505,0.17171298216507674
0.38852348993288593,0.9564496059726255,0.11364579012857735
0.3914093959731544,0.9535462463708005,0.06387391124014932
0.39429530201342283,0.9523019493985898,0.03318125259228536
0.3971812080536913,0.9514724180837827,0.012028204064703443
0.4000671140939598,0.9510576524263791,0.005391953546246371
0.4029530201342282,0.950228121111572,0.0016590626296142678
0.4058389261744967,0.950228121111572,0.0
0.4087248322147651,0.950228121111572,0.0
0.4116107382550336,0.950228121111572,0.0
0.41449664429530203,0.950228121111572,0.0
0.4173825503355705,0.950228121111572,0.0
0.420268456375839,0.950228121111572,0.0
0.4231543624161074,0.950228121111572,0.0
0.4260402684563759,0.950228121111572,0.0
0.4289261744966443,0.950228121111572,0.0
0.4318120805369128,0.950228121111572,0.0
0.43469798657718123,0.950228121111572,0.0
0.4375838926174497,0.950228121111572,0.0
0.4404697986577182,0.950228121111572,0.0
0.4433557046979866,0.950228121111572,0.0
0.4462416107382551,0.950228121111572,0.0
0.4491275167785235,0.950228121111572,0.0
