tau_r,team_accuracy,deferral_rate
0.25,1.0,1.0
0.25288590604026845,1.0,1.0
0.2557718120805369,1.0,1.0
0.25865771812080535,1.0,1.0
0.26154362416107385,1.0,1.0
0.2644295302013423,1.0,1.0
0.26731543624161075,1.0,0.9995864350703061
0.2702013422818792,1.0,0.9995864350703061
0.27308724832214765,1.0,0.9991728701406121
0.2759731543624161,1.0,0.9991728701406121
0.27885906040268454,1.0,0.9991728701406121
0.281744966442953,1.0,0.9971050454921423
0.2846308724832215,1.0,0.9962779156327544
0.28751677852348995,1.0,0.9954507857733664
0.2904026845637584,1.0,0.9933829611248967
0.29328859060402684,0.9995864350703061,0.9896608767576509
0.2961744966442953,0.9995864350703061,0.9855252274607114
0.29906040268456374,0.9995864350703061,0.9809760132340778
0.3019463087248322,0.9991728701406121,0.9751861042183623
0.3048322147651007,0.9983457402812241,0.967328370554177
0.30771812080536914,0.9975186104218362,0.9549214226633581
0.3106040268456376,0.9971050454921423,0.9408602150537635
0.31348993288590604,0.9966914805624483,0.9230769230769231
0.3163758389261745,0.9958643507030603,0.901985111662531
0.319261744966443,0.9946236559139785,0.8850289495450786
0.3221476510067114,0.9942100909842845,0.8726220016542597
0.3250335570469799,0.9933829611248967,0.8643507030603805
0.32791946308724834,0.9929693961952026,0.8523573200992556
0.3308053691275168,0.9925558312655087,0.8403639371381307
0.33369127516778524,0.9921422663358147,0.8275434243176178
0.3365771812080537,0.9913151364764268,0.8163771712158809
0.33946308724832214,0.9900744416873449,0.8031430934656741
0.3423489932885906,0.988833746898263,0.7837055417700579
0.3452348993288591,0.9880066170388752,0.7642679900744417
0.34812080536912754,0.9871794871794872,0.7423490488006617
0.351006711409396,0.9863523573200993,0.7216708023159636
0.35389261744966444,0.9834574028122415,0.6947890818858561
0.3567785234899329,0.9813895781637717,0.6583953680727874
0.35966442953020133,0.9776674937965261,0.6071133167907361
0.3625503355704698,0.9751861042183623,0.5645161290322581
0.3654362416107383,0.9722911497105046,0.5016542597187759
0.36832214765100674,0.9681555004135649,0.43672456575682383
0.3712080536912752,0.9652605459057072,0.3751033912324235
0.37409395973154363,0.9607113316790736,0.3130686517783292
0.3769798657718121,0.9586435070306039,0.2522746071133168
0.3798657718120806,0.955748552522746,0.195616211745244
0.382751677852349,0.9520264681555004,0.13771712158808933
0.3856375838926175,0.9503722084367245,0.09057071960297766
0.38852348993288593,0.9470636889991728,0.05665839536807279
0.3914093959731544,0.9445822994210091,0.035153019023986765
0.39429530201342283,0.9429280397022333,0.02109181141439206
0.3971812080536913,0.9416873449131513,0.010752688172043012
0.4000671140939598,0.9412737799834574,0.004549214226633582
0.4029530201342282,0.9404466501240695,0.0008271298593879239
0.4058389261744967,0.9404466501240695,0.0008271298593879239
0.4087248322147651,0.9404466501240695,0.00041356492969396195
0.4116107382550336,0.9404466501240695,0.0
0.41449664429530203,0.9404466501240695,0.0
0.4173825503355705,0.9404466501240695,0.0
0.420268456375839,0.9404466501240695,0.0
0.4231543624161074,0.9404466501240695,0.0
0.4260402684563759,0.9404466501240695,0.0
0.4289261744966443,0.9404466501240695,0.0
0.4318120805369128,0.9404466501240695,0.0
0.43469798657718123,0.9404466501240695,0.0
0.4375838926174497,0.9404466501240695,0.0
0.4404697986577182,0.9404466501240695,0.0
0.4433557046979866,0.9404466501240695,0.0
0.4462416107382551,0.9404466501240695,0.0
0.4491275167785235,0.9404466501240695,0.0
