age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,proba_model,ground truth,expert prediction,machine prediction,class,provider
0.4246575342465753,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0.6677875008691491,0,1,0,0,H
0.0547945205479452,0.3333333333333333,0.6,1.0,0.23076923076923078,0.5,0.0,1.0,0.0,0.0,0.3979591836734694,0.1,0.6214445357942403,0,1,0,0,M
0.4657534246575342,0.3333333333333333,0.5333333333333333,0.0,0.3076923076923077,0.0,0.0,0.0,0.07688076880768807,0.0,0.3979591836734694,1.0,0.544724583471874,1,1,1,1,H
0.2328767123287671,0.3333333333333333,0.5333333333333333,1.0,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0.6950908272803457,0,1,0,0,M
0.1232876712328767,0.3333333333333333,0.7333333333333333,1.0,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0.5960468673631472,0,0,0,0,H
0.1095890410958904,0.3333333333333333,0.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0.5683096671930238,0,1,0,0,H
0.0958904109589041,0.3333333333333333,0.5333333333333333,1.0,0.5384615384615384,0.75,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0.616808669898782,0,1,0,0,M
0.3972602739726027,0.0,0.6666666666666666,0.16666666666666666,0.6153846153846154,1.0,0.0,1.0,0.033250332503325035,0.0,0.41836734693877553,1.0,0.5662516296694511,0,0,1,0,H
0.3424657534246575,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.75,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0.5059685931241275,0,0,1,0,H
0.0821917808219178,0.3333333333333333,0.8,1.0,0.23076923076923078,0.5,0.0,1.0,0.0,0.0,0.24489795918367346,1.0,0.5700327900401406,0,1,0,0,H
0.7123287671232876,0.3333333333333333,0.8,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.19387755102040816,1.0,0.5762587755045935,0,1,0,1,H
0.3561643835616438,0.3333333333333333,0.5333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0.6443970582054425,0,1,0,1,H
0.3150684931506849,0.3333333333333333,0.8,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.4489795918367347,1.0,0.5049328089029294,1,1,0,0,H
0.3561643835616438,0.3333333333333333,0.5333333333333333,0.5,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0.5477426222312393,0,1,0,0,H
0.2602739726027397,0.8333333333333334,0.5333333333333333,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,1.0,0.5834539718619325,0,0,0,0,H
0.4931506849315068,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.3076923076923077,1.0,0.0,1.0,0.0,0.0,0.3673469387755102,0.075,0.5663725266258001,0,0,0,0,H
0.410958904109589,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3076923076923077,0.75,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0.6503414609443017,0,0,0,0,H
0.3424657534246575,0.3333333333333333,0.5333333333333333,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0.5046015748480674,0,1,1,1,H
0.2465753424657534,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.23076923076923078,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.712711547044708,0,0,0,0,H
0.4794520547945205,0.8333333333333334,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4366391184573003,0.6020408163265306,0.0,0.608160324567473,1,0,0,1,H
0.1780821917808219,0.3333333333333333,0.5333333333333333,0.0,0.38461538461538464,0.0,0.25,0.0,0.0,0.0,0.4489795918367347,1.0,0.6341994123365371,0,0,0,0,H
0.2876712328767123,0.3333333333333333,0.6666666666666666,0.0,0.6923076923076923,0.0,0.0,0.0,0.04386043860438604,0.0,0.3979591836734694,1.0,0.5751875068833716,1,1,1,0,H
0.4931506849315068,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.656997538988584,1,1,0,0,H
0.0958904109589041,0.3333333333333333,0.7333333333333333,1.0,0.6923076923076923,0.5,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0.57113377970309,0,0,0,0,H
0.3287671232876712,0.3333333333333333,0.5333333333333333,0.0,0.3076923076923077,0.0,0.0,0.0,0.07298072980729807,0.0,0.5,1.0,0.5584763825659953,1,0,1,0,H
0.3698630136986301,0.3333333333333333,0.8,0.16666666666666666,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0.5297857822498274,0,0,0,0,H
0.3013698630136986,0.3333333333333333,0.8,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0.5650676109739773,1,1,1,0,H
0.1917808219178082,0.16666666666666666,0.6,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.47959183673469385,1.0,0.63198392851153,0,1,0,0,H
0.3835616438356164,0.3333333333333333,0.6,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.4331955922865014,0.3979591836734694,1.0,0.5146328452328595,1,1,1,0,H
0.2602739726027397,0.3333333333333333,0.3333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0.5003064911553633,0,0,0,0,H
0.1095890410958904,0.3333333333333333,0.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5385540619273614,0,0,1,0,H
0.3698630136986301,0.3333333333333333,0.8,0.16666666666666666,1.0,0.75,0.0,1.0,0.0,0.0,0.3163265306122449,1.0,0.5435527947427258,0,0,0,0,H
0.0958904109589041,0.3333333333333333,0.6,0.0,1.0,0.0,0.0,0.0,0.07298072980729807,0.0,0.3979591836734694,1.0,0.6241209468719155,1,1,1,0,H
0.273972602739726,0.3333333333333333,0.6666666666666666,0.5,0.15384615384615385,0.5,0.0,1.0,0.0,0.0,0.37755102040816324,1.0,0.5165425147102632,0,1,1,0,H
0.5616438356164384,0.3333333333333333,0.2,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5506990063832993,0,0,0,0,H
0.4657534246575342,0.16666666666666666,0.6,0.0,0.15384615384615385,0.25,0.0,1.0,0.0,0.4722222222222222,0.6020408163265306,0.175,0.6829762217481716,0,0,0,0,H
0.2328767123287671,0.3333333333333333,0.8666666666666667,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0.6038160055308517,0,1,0,0,H
0.273972602739726,0.3333333333333333,0.4,0.3333333333333333,0.23076923076923078,0.75,0.0,0.0,0.0,0.0,0.3979591836734694,0.525,0.7409358273605214,0,1,0,0,H
0.0958904109589041,0.3333333333333333,0.8,0.3333333333333333,0.15384615384615385,0.5,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0.5010584010691257,0,1,1,0,H
0.4931506849315068,0.16666666666666666,0.3333333333333333,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6063404230223357,1,0,0,0,H
0.3561643835616438,0.3333333333333333,0.6,0.16666666666666666,1.0,0.75,0.25,1.0,0.0,0.0,0.3979591836734694,1.0,0.5095363224418772,0,0,0,0,H
0.0410958904109589,0.3333333333333333,0.6,1.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.32653061224489793,0.525,0.704296818812917,0,0,0,0,H
