sex,prev_residence_place,cur_eco_activity,marital_status,edu_level,economic_status,country_birth,household_size,citizenship,age,household_position,expert prediction,machine prediction,ground truth,proba_model,occupation,provider
0,1,0.8214285714285714,0.0,0.8,0.1111111111111111,0.0,0.1333333333333333,0.0,0.0909090909090909,0.0,1,0,0,0.7586504642393723,0,H
0,1,0.8571428571428571,1.0,1.0,0.0,0.0,0.2,0.0,0.4545454545454545,0.2,0,1,1,0.6191521122286814,1,M
1,1,0.75,0.3333333333333333,0.4,1.0,0.0,0.0666666666666666,0.0,0.3636363636363636,0.1,1,1,1,0.9075958998785606,1,H
1,2,0.8571428571428571,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,0.0909090909090909,0.1909090909090909,1,1,1,0.628712478977555,1,H
0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0909090909090909,0.9090909090909092,0,0,0,0.6123125413315837,0,H
0,1,0.8214285714285714,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.9090909090909092,0,1,1,0.6894512983404891,1,M
1,1,0.9642857142857144,0.6666666666666666,1.0,0.0,0.0,0.0666666666666666,0.0,0.6363636363636364,0.2727272727272727,0,1,1,0.7151993781599707,1,M
1,2,0.8571428571428571,0.0,0.2,0.0,0.5,0.0666666666666666,0.5,0.2727272727272727,0.1909090909090909,1,0,1,0.6979907935996154,1,H
0,1,0.8571428571428571,1.0,1.0,0.0,0.0,0.0666666666666666,0.0,0.2727272727272727,0.1909090909090909,1,1,1,0.7082251115502376,1,H
0,1,0.0,0.0,0.6,1.0,0.0,0.1333333333333333,0.0,0.5454545454545454,0.0,0,1,1,0.921053277643604,1,H
0,1,0.7857142857142857,0.6666666666666666,0.2,1.0,0.0,0.0666666666666666,0.0,0.9090909090909092,0.1909090909090909,0,1,1,0.7369275472826362,1,H
0,1,1.0,0.3333333333333333,1.0,0.0,0.0,0.9333333333333332,0.0,0.5454545454545454,0.109090909090909,1,1,0,0.8033802797830377,1,H
1,1,0.8571428571428571,0.0,0.6,0.1111111111111111,0.0,0.0666666666666666,0.0,0.0909090909090909,0.1909090909090909,1,0,1,0.789958664422707,0,M
0,1,0.7857142857142857,0.3333333333333333,0.6,0.0,0.0,0.0666666666666666,0.5,0.3636363636363636,0.1,0,0,1,0.7630056596413174,0,H
