tau_r,team_accuracy,deferral_rate
0.15,1.0,1.0
0.15436241610738255,1.0,1.0
0.1587248322147651,1.0,1.0
0.16308724832214766,1.0,1.0
0.1674496644295302,1.0,1.0
0.17181208053691274,1.0,1.0
0.1761744966442953,1.0,1.0
0.18053691275167785,1.0,1.0
0.1848993288590604,1.0,1.0
0.18926174496644294,1.0,1.0
0.19362416107382552,1.0,1.0
0.19798657718120805,1.0,1.0
0.2023489932885906,1.0,0.9983457402812241
0.20671140939597316,1.0,0.9971050454921423
0.2110738255033557,1.0,0.9954507857733664
0.21543624161073827,1.0,0.9937965260545906
0.2197986577181208,1.0,0.9921422663358147
0.22416107382550338,1.0,0.9913151364764268
0.2285234899328859,1.0,0.988833746898263
0.23288590604026846,0.9995864350703061,0.9822167080231596
0.23724832214765101,0.9995864350703061,0.9760132340777502
0.24161073825503354,0.9991728701406121,0.9615384615384616
0.24597315436241612,0.9991728701406121,0.9429280397022333
0.25033557046979865,0.9991728701406121,0.9309346567411083
0.25469798657718123,0.9987593052109182,0.9156327543424317
0.25906040268456376,0.9983457402812241,0.8986765922249793
0.2634228187919463,0.9979321753515302,0.869727047146402
0.2677852348993289,0.9966914805624483,0.8349875930521092
0.2721476510067114,0.9962779156327544,0.814309346567411
0.276510067114094,0.9946236559139785,0.7903225806451613
0.2808724832214765,0.9929693961952026,0.7725392886683209
0.28523489932885904,0.9917287014061208,0.7531017369727047
0.2895973154362416,0.9900744416873449,0.7224979321753515
0.2939597315436242,0.9867659222497932,0.685690653432589
0.29832214765100673,0.9813895781637717,0.6377171215880894
0.30268456375838926,0.9727047146401985,0.5504549214226634
0.3070469798657718,0.9656741108354011,0.47105045492142267
0.31140939597315437,0.956989247311828,0.4032258064516129
0.31577181208053695,0.9487179487179487,0.3573200992555831
0.3201342281879195,0.9445822994210091,0.3320926385442515
0.324496644295302,0.9445822994210091,0.32216708023159635
0.3288590604026846,0.9437551695616212,0.3134822167080232
0.3332214765100671,0.9437551695616212,0.3027295285359802
0.3375838926174497,0.9425144747725392,0.2857733664185277
0.3419463087248322,0.9363110008271298,0.24689826302729528
0.34630872483221475,0.9301075268817204,0.19437551695616212
0.35067114093959734,0.923904052936311,0.13316790736145576
0.3550335570469799,0.9189412737799835,0.08602150537634409
0.35939597315436245,0.913151364764268,0.043010752688172046
0.363758389261745,0.9114971050454922,0.018196856906534328
0.3681208053691275,0.9094292803970223,0.0041356492969396195
0.3724832214765101,0.9086021505376344,0.0008271298593879239
0.37684563758389267,0.9086021505376344,0.0
